id,timestamp,total_amount,uuid,payment_method,customer_name,notes,cashier
10908,2025-12-05T18:46:57.171307,1038.67,949b4db7-dd38-494e-be7f-539af0279b34,UPI,Counter Customer,,Manager Admin
10909,2025-12-05T15:50:13.171307,3314.68,4d92e2cd-89e1-441a-9e6e-044a9b0832f7,Cash,Counter Customer,,Manager Admin
10910,2025-12-05T15:15:23.171307,759.33,2cb92374-4f64-46d1-9712-43619a9b669a,Card,Walk-in Guest 61,,Manager Admin
10911,2025-12-05T17:20:47.171307,1298.91,ef3c4a41-9e18-4c7a-bdef-e9f72e208dbf,UPI,Counter Customer,,Manager Admin
10912,2025-12-05T10:54:07.171307,1345.96,767cf4a9-ad5d-4311-830a-b6631a6a04a7,Card,Counter Customer,Standard counter checkout,Manager Admin
10913,2025-12-05T10:30:27.171307,684.56,1b89a723-93c3-4db0-9383-f23c3d855fb2,UPI,Walk-in Guest 52,,Manager Admin
10914,2025-12-05T10:04:51.171307,18663.42,df66d140-00bd-495e-88f7-c43f39d7e842,Cash,Counter Customer,,Manager Admin
10915,2025-12-05T18:54:41.171307,3804.35,d7555c5b-7d5c-4de4-87ef-62d4156b60d3,UPI,Counter Customer,,Manager Admin
10916,2025-12-05T15:10:48.171307,2166.81,6525704c-69fc-4583-bb73-8744e1e11e12,Cash,Walk-in Guest 95,,Manager Admin
10917,2025-12-05T18:53:53.171307,726.68,ddad4d9d-646d-429e-837d-a03e23b85c3f,UPI,Walk-in Guest 54,,Manager Admin
10918,2025-12-05T18:55:48.171307,1344.91,e9328ab0-3799-49f5-ae6e-3a69c81be160,Cash,Walk-in Guest 85,,Manager Admin
10919,2025-12-05T14:39:12.171307,2987.13,c4174f01-158a-4d0d-b192-04db9056fad5,Card,Walk-in Guest 99,,Manager Admin
10920,2025-12-05T14:06:58.171307,9928.72,8bba50d2-5c6b-4053-940b-4b3096b58b83,Cash,Counter Customer,,Manager Admin
10921,2025-12-06T18:37:11.171307,918.72,79e2041a-f62c-45cb-b63c-ce1b8038481b,Cash,Counter Customer,,Manager Admin
10922,2025-12-06T20:33:19.171307,3793.91,ba04baf5-8588-45c0-8f86-3c900fa90999,UPI,Counter Customer,Standard counter checkout,Manager Admin
10923,2025-12-06T17:08:43.171307,739.75,a999de8b-7f39-458f-af47-186025a53e39,UPI,Counter Customer,,Manager Admin
10924,2025-12-06T15:34:11.171307,1117.88,a240318b-45ca-49c4-8670-aee426c09a82,Cash,Counter Customer,,Manager Admin
10925,2025-12-06T15:13:18.171307,2456.83,dfe55c32-3134-4434-be93-1b9f38fc3603,UPI,Counter Customer,,Manager Admin
10926,2025-12-06T14:09:53.171307,1649.64,49fd1997-7ce1-4625-9306-182a69be32aa,Card,Counter Customer,,Manager Admin
10927,2025-12-06T14:54:41.171307,21190.4,bcabdd9f-4337-45a0-9983-c8b53dd4f153,UPI,Counter Customer,,Manager Admin
10928,2025-12-06T15:45:30.171307,949.8,d21cb508-2590-4061-8c31-fd3fb2970fff,UPI,Walk-in Guest 30,,Manager Admin
10929,2025-12-06T19:18:13.171307,886.54,9c29b290-fb79-4a08-9cb6-1980a9c1fddf,Cash,Counter Customer,,Manager Admin
10930,2025-12-06T14:35:39.171307,37965.71,9ca7a992-b020-48b5-9917-0e234483fcff,UPI,Counter Customer,,Manager Admin
10931,2025-12-06T13:23:18.171307,1345.96,d3238c32-ec8f-41fb-bd02-436ca0454c7f,UPI,Counter Customer,,Manager Admin
10932,2025-12-06T14:45:30.171307,1533.52,cc9607b4-608f-4107-99f5-03a5e1987d58,UPI,Counter Customer,,Manager Admin
10933,2025-12-06T11:09:10.171307,4375.5,426bf8b5-1755-4337-af16-5d8ed64fc9b8,Cash,Walk-in Guest 97,Standard counter checkout,Manager Admin
10934,2025-12-06T18:44:31.171307,22453.74,003f9cda-3e95-4b16-a0a3-762e354d3380,Card,Counter Customer,,Manager Admin
10935,2025-12-07T10:11:34.171307,2264.32,50abc288-25ab-45b2-8983-bd57fd8d1ff7,Cash,Counter Customer,,Manager Admin
10936,2025-12-07T20:23:29.171307,2297.89,6dc8afbd-a341-466f-8615-b744e08dd6ed,Cash,Counter Customer,,Manager Admin
10937,2025-12-07T19:55:04.171307,2300.95,94c0705f-3a50-4c3f-86cf-33fc89e88cce,UPI,Counter Customer,,Manager Admin
10938,2025-12-07T18:36:35.171307,2949.61,0752253f-5b73-4c69-97ea-5f1c8bd53230,Cash,Counter Customer,Standard counter checkout,Manager Admin
10939,2025-12-07T17:43:15.171307,1395.02,fea01d81-6391-42f4-be9f-2c925b948556,Cash,Counter Customer,,Manager Admin
10940,2025-12-07T10:13:33.171307,1695.5,1781261b-be22-47a8-bcce-deeb1d5f0dd7,Cash,Counter Customer,,Manager Admin
10941,2025-12-07T14:23:59.171307,495.82,b290c033-da68-4106-8c49-6a5f2f1899da,Cash,Counter Customer,,Manager Admin
10942,2025-12-07T13:45:33.171307,770.91,0dc7b529-1ed2-49fd-aefa-58273487af5e,Card,Counter Customer,,Manager Admin
10943,2025-12-07T15:11:56.171307,10408.45,1a06135d-69b0-4c07-9a6b-58bd033f2e4d,Cash,Walk-in Guest 82,Standard counter checkout,Manager Admin
10944,2025-12-07T15:12:48.171307,347.04,e87fa2cd-1667-4c66-a596-9c5c299138b5,Cash,Walk-in Guest 73,,Manager Admin
10945,2025-12-07T16:35:07.171307,444.24,6b3fab91-cf7f-4557-a535-be27ad099add,Cash,Walk-in Guest 29,,Manager Admin
10946,2025-12-07T09:24:20.171307,13684.37,5df8a0b8-5fae-42a0-81ce-e01850fcd620,UPI,Walk-in Guest 77,,Manager Admin
10947,2025-12-07T10:12:38.171307,22177.05,c8f99010-12d8-40ea-8f78-19ee12f6e51a,Card,Counter Customer,,Manager Admin
10948,2025-12-07T20:19:48.171307,955.24,eed61423-c47c-47ac-a815-ef29153b83ba,UPI,Walk-in Guest 98,,Manager Admin
10949,2025-12-08T19:56:32.171307,925.1,4b2e1ef5-f483-4222-a02c-61f42b2f12b5,Cash,Counter Customer,,Manager Admin
10950,2025-12-08T17:11:44.171307,710.08,11ac6970-23d5-4a70-8955-6311d1bdc2b6,Cash,Counter Customer,,Manager Admin
10951,2025-12-08T18:52:46.171307,2167.15,ec7106b5-5360-45b1-ad9f-221dc534b99f,Cash,Counter Customer,,Manager Admin
10952,2025-12-08T12:26:12.171307,384.62,b5693caf-fd9c-4eea-a65e-6912af31fbb4,Cash,Counter Customer,,Manager Admin
10953,2025-12-08T13:58:06.171307,1786.73,1840b8a5-2b2c-4a7c-8ea9-14b47f28c8c8,UPI,Counter Customer,Standard counter checkout,Manager Admin
10954,2025-12-08T13:52:21.171307,37110.48,90416aea-0697-45b0-bc19-b9a0c241e171,Cash,Walk-in Guest 28,,Manager Admin
10955,2025-12-08T19:03:29.171307,960.42,e18b1458-5843-469b-b427-dbcb6c50de5a,Card,Walk-in Guest 60,,Manager Admin
10956,2025-12-08T10:12:26.171307,2819.91,957ff098-c0e4-43a9-9413-18c642b03f0e,UPI,Walk-in Guest 22,,Manager Admin
10957,2025-12-08T11:20:12.171307,444.32,c52f2f9c-c8fb-4e25-a046-a07a4680f7c3,Cash,Counter Customer,,Manager Admin
10958,2025-12-08T17:21:13.171307,11094.44,97dd4f59-f289-404e-a32a-227532946725,UPI,Walk-in Guest 76,,Manager Admin
10959,2025-12-08T11:01:45.171307,658.22,f88598f6-2494-44bf-bb89-28f3e4fbdf33,Cash,Counter Customer,Standard counter checkout,Manager Admin
10960,2025-12-08T21:36:42.171307,2547.93,a740cad4-d617-4f74-a582-d13cd35f22b3,UPI,Counter Customer,,Manager Admin
10961,2025-12-08T14:48:44.171307,498.02,84ad6a49-49f4-4dda-80ca-a0ebaac0ec26,Cash,Counter Customer,,Manager Admin
10962,2025-12-08T11:51:16.171307,2012.48,d0081181-9319-446c-88ac-6f28c125e31f,UPI,Counter Customer,Standard counter checkout,Manager Admin
10963,2025-12-08T20:42:33.171307,251.67,0fd521e1-d0fa-43cc-9ae3-dcb37db3f3c9,Cash,Walk-in Guest 45,,Manager Admin
10964,2025-12-09T10:59:52.171307,3674.28,64fc16a9-cb70-4637-9574-f443175890ec,Cash,Walk-in Guest 28,,Manager Admin
10965,2025-12-09T14:33:41.171307,3061.93,d1122e6b-10d9-4dcf-9790-ca4904bb8f11,Cash,Counter Customer,Standard counter checkout,Manager Admin
10966,2025-12-09T19:08:21.171307,3000.79,d4a4506d-80d0-4799-a304-789ef9b329cf,UPI,Counter Customer,,Manager Admin
10967,2025-12-09T16:31:50.171307,447.9,b1c37bb1-12ad-4c12-82fe-7bd6c49f37ec,Card,Counter Customer,,Manager Admin
10968,2025-12-09T11:36:01.171307,572.66,9ba55cd5-6d27-44df-9021-d4d16fc245c0,Cash,Counter Customer,,Manager Admin
10969,2025-12-09T17:20:35.171307,1610.71,fa550a76-49f8-4ce0-bb83-58239c54a152,Cash,Walk-in Guest 89,,Manager Admin
10970,2025-12-09T09:03:20.171307,4009.86,4dd669ac-080b-4bae-9978-3582a79d5b31,Cash,Counter Customer,,Manager Admin
10971,2025-12-09T10:23:01.171307,20483.7,6f6bec69-c8ff-4cc0-96ba-47dc9e51d74b,Card,Counter Customer,,Manager Admin
10972,2025-12-09T16:46:58.171307,2690.69,6d69db14-12d2-4085-a4b1-5ba858c9e51b,Cash,Walk-in Guest 92,,Manager Admin
10973,2025-12-09T21:16:01.171307,21223.05,d7a87689-de73-4742-adfc-85b27cc35809,Cash,Counter Customer,,Manager Admin
10974,2025-12-09T15:50:44.171307,2712.61,e1c68ca2-4c27-46b9-baab-06e09cce95ba,UPI,Counter Customer,,Manager Admin
10975,2025-12-09T12:42:17.171307,1227.96,02d28a05-26e6-4d40-afac-034e18b41511,Card,Counter Customer,,Manager Admin
10976,2025-12-09T19:45:25.171307,1240.4,5efaf48a-bd5a-4c6a-900b-3725888e1b20,Cash,Counter Customer,,Manager Admin
10977,2025-12-10T13:52:06.171307,221.16,c3638b84-f1a5-44e9-9b4c-88e599c5165b,Cash,Counter Customer,,Manager Admin
10978,2025-12-10T20:26:34.171307,3140.7,47aee106-15ab-46d7-aecb-d400f9cfc9c4,UPI,Counter Customer,,Manager Admin
10979,2025-12-10T18:43:24.171307,1164.11,ae7ca505-c3f4-445e-a4fd-28f5ea870d2b,UPI,Counter Customer,,Manager Admin
10980,2025-12-10T19:18:18.171307,453.72,d9c1e99e-69af-4cba-ac3a-0d3a6e826d10,Card,Counter Customer,,Manager Admin
10981,2025-12-10T21:04:26.171307,1525.73,8934fd07-a99a-40b7-8318-8a4257541c71,UPI,Walk-in Guest 85,,Manager Admin
10982,2025-12-10T13:22:43.171307,19970.8,3f4ac0c1-a2b8-416f-9cbf-c1e0493848f6,Cash,Walk-in Guest 24,,Manager Admin
10983,2025-12-10T09:41:07.171307,1350.08,213b34dd-88ab-48b0-94d5-82d844fd278c,Cash,Counter Customer,,Manager Admin
10984,2025-12-10T14:08:12.171307,2770.4,94ea394e-8a00-41f3-bc6c-f96e8712279f,Cash,Counter Customer,,Manager Admin
10985,2025-12-10T13:23:35.171307,1824.32,231989b6-aea6-4f8d-a042-ec614da985ea,Cash,Counter Customer,Standard counter checkout,Manager Admin
10986,2025-12-10T12:58:30.171307,1584.57,5b0505eb-16b4-4f4e-86a1-5a3f1be64213,UPI,Walk-in Guest 91,,Manager Admin
10987,2025-12-10T16:27:18.171307,476.14,aad902f0-f790-4895-ba85-2b5067b16065,Cash,Counter Customer,,Manager Admin
10988,2025-12-10T17:03:25.171307,265.16,72729bce-9eaf-40cf-ba04-2c2e6fb17d75,Cash,Counter Customer,,Manager Admin
10989,2025-12-10T12:08:07.171307,1483.68,e5845929-a54e-480c-a2be-0eae4fe399c9,Cash,Counter Customer,,Manager Admin
10990,2025-12-11T12:42:57.171307,737.22,508323d9-b153-4849-bce0-cc641a611c8a,Cash,Counter Customer,,Manager Admin
10991,2025-12-11T13:40:30.171307,442.32,9e69f929-ab4b-427f-b602-cf3c11a70507,Cash,Walk-in Guest 83,,Manager Admin
10992,2025-12-11T12:28:54.171307,250.82,d8785070-5c8e-428e-9a5d-9e83bd5880c1,UPI,Counter Customer,,Manager Admin
10993,2025-12-11T18:54:07.171307,983.94,b572767a-dc82-48e5-90bc-763a1640f251,UPI,Walk-in Guest 86,,Manager Admin
10994,2025-12-11T10:43:13.171307,805.29,52d5f340-fef6-43ca-ae93-dee0748e251a,Cash,Counter Customer,,Manager Admin
10995,2025-12-11T19:59:49.171307,10623.8,d74f4123-7314-4369-86ae-cd06f6712b1b,Cash,Counter Customer,,Manager Admin
10996,2025-12-11T19:40:38.171307,3832.8,e193ea1a-44d0-45b1-a7b6-ff9e2b79caa0,Cash,Counter Customer,,Manager Admin
10997,2025-12-11T21:39:42.171307,399.98,0383aba6-d4c8-4048-858b-e738d9b537bb,Cash,Walk-in Guest 46,,Manager Admin
10998,2025-12-11T16:48:05.171307,1484.79,b4930e7d-18e1-4e1d-b111-9d37304240f9,UPI,Counter Customer,,Manager Admin
10999,2025-12-11T16:57:12.171307,18957.47,e0d52cd9-e570-49d5-9eab-5d9a7103fb91,UPI,Counter Customer,,Manager Admin
11000,2025-12-11T17:18:14.171307,3698.87,1a4d5bc6-e42b-46e9-b513-5ae1bc52783f,Cash,Walk-in Guest 89,Standard counter checkout,Manager Admin
11001,2025-12-11T11:35:53.171307,4402.6,0edd6371-7fbe-49b8-a834-661c3748a70e,Card,Counter Customer,Standard counter checkout,Manager Admin
11002,2025-12-11T17:03:23.171307,1443.01,ad762544-48da-4cc3-97d6-a2495790c65e,UPI,Counter Customer,,Manager Admin
11003,2025-12-11T20:21:33.171307,528.05,8b3bfd8d-15a5-4f24-a8c1-249d160ed6f0,Card,Counter Customer,,Manager Admin
11004,2025-12-12T20:51:33.171307,2768.0,d61ba26e-9ebc-43e5-a38b-fc29e68a33ea,Cash,Walk-in Guest 80,,Manager Admin
11005,2025-12-12T14:14:02.171307,1177.26,a83d72e4-36f9-48ca-9c88-16335e4164c7,Card,Counter Customer,,Manager Admin
11006,2025-12-12T17:06:53.171307,1771.22,7fe50241-1673-477a-9c8c-3384513a8659,UPI,Walk-in Guest 97,,Manager Admin
11007,2025-12-12T19:56:11.171307,375.81,881415d9-a754-4bdc-8a87-0504c50bf555,UPI,Counter Customer,,Manager Admin
11008,2025-12-12T16:47:07.171307,1397.4,4dd50afa-06da-4819-8e79-b041aff9faf0,Cash,Counter Customer,,Manager Admin
11009,2025-12-12T16:19:25.171307,2299.69,a5f54397-2ec2-4e5c-8c26-cfef314e1a4d,Cash,Counter Customer,,Manager Admin
11010,2025-12-12T12:43:12.171307,553.02,aae3e712-b8db-4c08-86eb-02e1e972b8e6,UPI,Walk-in Guest 73,,Manager Admin
11011,2025-12-12T21:37:52.171307,1964.52,c02d2555-bce3-4420-990a-a0df32a3bdb4,Cash,Walk-in Guest 13,,Manager Admin
11012,2025-12-12T14:33:16.171307,2902.86,c31b534f-7065-4d37-a8c1-947426bfadda,Cash,Counter Customer,,Manager Admin
11013,2025-12-12T10:00:48.171307,2816.36,3bdfca73-95eb-4012-bc66-133b482c6f5d,UPI,Counter Customer,,Manager Admin
11014,2025-12-12T14:30:56.171307,1867.14,f9e27e5b-0b4b-4922-a696-cec4e6ed62c0,UPI,Counter Customer,,Manager Admin
11015,2025-12-12T12:36:20.171307,2139.74,c56ade09-cb75-47a6-8cf3-9b3332a2a47b,UPI,Walk-in Guest 56,,Manager Admin
11016,2025-12-12T18:09:11.171307,2515.7,66f0bc32-025c-4408-9e24-97bbe8519ed5,Card,Walk-in Guest 77,,Manager Admin
11017,2025-12-12T09:29:49.171307,749.57,fa3f683d-1537-4792-8285-03ef1c711226,UPI,Walk-in Guest 54,,Manager Admin
11018,2025-12-12T19:14:11.171307,1193.65,4428e243-5e2b-46d4-bd93-93cd5899e7d2,UPI,Walk-in Guest 11,,Manager Admin
11019,2025-12-12T20:32:04.171307,669.9,a5fcc482-ef20-4fe9-bf5d-96887421d46e,Cash,Walk-in Guest 60,,Manager Admin
11020,2025-12-13T15:15:09.171307,2361.48,9c3c6e2f-a499-4aee-b3b3-ed20478dc61b,Cash,Counter Customer,Standard counter checkout,Manager Admin
11021,2025-12-13T18:13:08.171307,383.79,178568e3-82eb-493c-846d-6632ac921e34,UPI,Counter Customer,Standard counter checkout,Manager Admin
11022,2025-12-13T17:15:14.171307,640.12,f18f9a1b-27ab-4f2a-ba4c-6ad534abfa97,Cash,Counter Customer,Standard counter checkout,Manager Admin
11023,2025-12-13T21:18:55.171307,2861.6,feef4a37-8db5-458b-b048-13e9e29587f3,Cash,Walk-in Guest 90,Standard counter checkout,Manager Admin
11024,2025-12-13T19:08:45.171307,944.18,2ddaaa71-aa69-45b1-8fe4-f2eeb4339c07,Card,Counter Customer,,Manager Admin
11025,2025-12-13T16:24:36.171307,1846.05,d75b6b0f-f524-48ef-8c4f-e0dfccba468d,UPI,Counter Customer,,Manager Admin
11026,2025-12-13T14:47:27.171307,833.2,065ceed8-9329-46ed-af19-2cd49437c78e,Cash,Counter Customer,,Manager Admin
11027,2025-12-13T19:58:47.171307,748.69,d40c3f08-0fb2-44f9-bf00-1ff40293cafa,Cash,Counter Customer,,Manager Admin
11028,2025-12-13T12:15:57.171307,3485.7,1f2c2ea1-35fa-421b-82a1-174a62477e87,Card,Counter Customer,,Manager Admin
11029,2025-12-13T18:20:29.171307,941.56,74d1dee9-f69e-4f4c-a526-7b481465a83f,Cash,Counter Customer,,Manager Admin
11030,2025-12-13T21:37:46.171307,989.76,a004048b-0ce8-4c35-bff2-c9344a4892bd,Cash,Counter Customer,,Manager Admin
11031,2025-12-13T18:21:46.171307,1962.84,c010c073-d564-46ff-a2c6-df408ea451d9,UPI,Walk-in Guest 93,,Manager Admin
11032,2025-12-13T16:04:22.171307,778.44,c49440ec-6760-42a7-8acd-36d1fd2eb345,UPI,Counter Customer,,Manager Admin
11033,2025-12-13T17:19:27.171307,1033.25,08bbf0b2-ee74-47bb-b9fd-41f8b22d968e,Cash,Counter Customer,,Manager Admin
11034,2025-12-13T11:52:41.171307,381.77,155abb05-a799-4bbd-a5fd-a6c3b0e8989f,Card,Walk-in Guest 66,,Manager Admin
11035,2025-12-13T13:40:08.171307,990.98,afc5888c-d949-49f8-8481-fff5a4e03bd2,Cash,Counter Customer,Standard counter checkout,Manager Admin
11036,2025-12-13T09:57:30.171307,2526.3,8fbaa532-bd35-480d-9ab7-d0c8ca41fb7f,UPI,Walk-in Guest 14,,Manager Admin
11037,2025-12-13T20:28:28.171307,1960.47,dccd10f1-59db-4f4e-a8ad-b732f3121cc9,Cash,Counter Customer,,Manager Admin
11038,2025-12-13T12:09:03.171307,2363.27,f0cd3cba-f5c9-4dd6-938d-5b3bdaea1ecb,Cash,Counter Customer,,Manager Admin
11039,2025-12-13T11:20:18.171307,694.08,59ea8bfa-b730-4171-8016-4001c5c61dea,Cash,Walk-in Guest 29,Standard counter checkout,Manager Admin
11040,2025-12-14T17:18:50.171307,790.29,4d009e71-7c23-479a-8224-0ce20799ff26,UPI,Counter Customer,,Manager Admin
11041,2025-12-14T11:46:22.171307,2154.38,fee30985-f2f8-4d6a-9941-85f7b8bf81c5,UPI,Walk-in Guest 81,,Manager Admin
11042,2025-12-14T21:49:04.171307,1045.66,717155af-157f-4222-9856-40f64ff6f8a4,Card,Counter Customer,,Manager Admin
11043,2025-12-14T09:31:15.171307,789.61,43f30bf1-3ac6-4d67-90a9-c5a480d3394c,Cash,Counter Customer,,Manager Admin
11044,2025-12-14T13:27:25.171307,1278.88,dc752479-02c5-41bd-83b9-b072cf3bd02d,UPI,Counter Customer,,Manager Admin
11045,2025-12-14T20:50:23.171307,1398.98,53fa1966-ffc0-4d71-a600-29ca09acf2f5,UPI,Counter Customer,,Manager Admin
11046,2025-12-14T14:24:27.171307,2291.84,7c65bade-9de5-402c-842a-4e5657ab9894,UPI,Counter Customer,,Manager Admin
11047,2025-12-14T15:46:12.171307,633.89,ad5afc30-0c5c-4f64-bafb-70a44fc401c2,Cash,Walk-in Guest 38,,Manager Admin
11048,2025-12-14T15:38:01.171307,2595.24,5fcc0a77-72d6-4727-8867-ec7169aac469,Card,Counter Customer,,Manager Admin
11049,2025-12-14T15:12:03.171307,942.55,7781e41a-2337-4edf-8758-52be2d1ba799,UPI,Walk-in Guest 21,,Manager Admin
11050,2025-12-14T21:16:57.171307,4345.39,7a51c7d7-cf18-4139-8022-a3f9445c7b15,Cash,Counter Customer,,Manager Admin
11051,2025-12-14T17:57:05.171307,1794.05,7081ada7-b141-4bfa-bf8a-89e1b0f6a765,UPI,Walk-in Guest 12,,Manager Admin
11052,2025-12-14T09:19:46.171307,1270.15,34fa024a-997a-46f7-8f4a-6e819bcc8cda,Cash,Walk-in Guest 94,,Manager Admin
11053,2025-12-14T15:02:51.171307,2064.59,7cbf1e48-6417-4fa7-bc72-698cfc0557fc,UPI,Counter Customer,,Manager Admin
11054,2025-12-15T21:50:46.171307,4485.32,793a7220-03fa-4799-bb2d-0a1e46f89edf,UPI,Counter Customer,,Manager Admin
11055,2025-12-15T09:15:57.171307,1302.39,06983288-75b5-4966-883f-3e5bcfc5ad48,UPI,Walk-in Guest 93,,Manager Admin
11056,2025-12-15T16:12:58.171307,1811.43,26cf1abc-5925-4464-b8de-28bfef992914,UPI,Counter Customer,,Manager Admin
11057,2025-12-15T11:06:00.171307,1295.65,f656a8df-1ee7-40cd-9988-10ffa56b0ce9,Cash,Counter Customer,,Manager Admin
11058,2025-12-15T15:32:02.171307,2061.53,d46081f6-166e-4f68-aa45-6c57d0f9ad28,Card,Counter Customer,Standard counter checkout,Manager Admin
11059,2025-12-15T19:46:57.171307,2510.3,1c23a963-f413-4a6d-9141-365e979fea21,Cash,Counter Customer,,Manager Admin
11060,2025-12-15T19:16:41.171307,899.97,d9818d00-4c59-4419-a483-8d03f3da1a8b,UPI,Counter Customer,,Manager Admin
11061,2025-12-15T19:04:30.171307,236.38,a283d4d4-17ad-4c64-a14b-13ab2ccfd6fa,Card,Walk-in Guest 56,,Manager Admin
11062,2025-12-15T15:31:21.171307,1376.79,2614fe6b-602b-447d-896b-07390a28d72b,Cash,Counter Customer,,Manager Admin
11063,2025-12-15T21:52:09.171307,3226.2,9a110496-6fbc-484a-9eb9-ba3d61d016aa,UPI,Walk-in Guest 30,,Manager Admin
11064,2025-12-15T14:55:04.171307,2783.87,dda92661-1e1a-4bc6-b953-e0da0fe23f59,UPI,Walk-in Guest 21,,Manager Admin
11065,2025-12-15T12:00:23.171307,3007.96,978c0f79-485f-4fef-ad80-8feb52830526,Cash,Walk-in Guest 86,,Manager Admin
11066,2025-12-15T16:01:19.171307,70.27,8b52bc73-7ec3-48f5-8bec-4e408212f479,UPI,Counter Customer,,Manager Admin
11067,2025-12-15T09:04:16.171307,1671.66,27564834-5d00-4555-83b4-f0fad602bbc7,Card,Counter Customer,,Manager Admin
11068,2025-12-16T18:53:43.171307,2058.42,b0ff10dc-e7ea-4fc3-9f21-ce997b78de03,UPI,Walk-in Guest 55,Standard counter checkout,Manager Admin
11069,2025-12-16T20:22:30.171307,1316.26,f0b7b6be-f61b-4185-b23e-c78f88b171a2,UPI,Counter Customer,,Manager Admin
11070,2025-12-16T18:20:30.171307,2387.19,1a216a0b-e462-4826-889b-e2756262ae6e,Cash,Walk-in Guest 71,Standard counter checkout,Manager Admin
11071,2025-12-16T20:21:34.171307,666.09,472eaeee-9e9d-4309-a0b6-8ad39fd198f5,Cash,Walk-in Guest 60,,Manager Admin
11072,2025-12-16T11:58:13.171307,878.91,4e9dde5e-83db-451e-9edc-db8b3450f284,Card,Counter Customer,,Manager Admin
11073,2025-12-16T15:57:10.171307,730.28,b27588bf-bced-4a1d-9414-7ef6800e14ca,UPI,Walk-in Guest 60,,Manager Admin
11074,2025-12-16T12:00:50.171307,730.28,37af8913-f9c7-4db9-9e15-84806108180a,UPI,Walk-in Guest 64,,Manager Admin
11075,2025-12-16T19:38:27.171307,772.02,f898c908-dd1c-46df-ad33-e7e01852ec65,Card,Counter Customer,,Manager Admin
11076,2025-12-16T20:35:58.171307,263.04,93c7be9d-da39-431d-b9e8-2d5105eae24a,Cash,Walk-in Guest 96,,Manager Admin
11077,2025-12-20T14:16:20.171307,42058.07,f6ff9169-c71a-4679-a313-a5250f761764,Card,Walk-in Guest 57,,Manager Admin
11078,2025-12-20T14:39:38.171307,62143.04,8cd0fe7f-d62a-44af-a2de-14637a230a36,UPI,Walk-in Guest 43,Standard counter checkout,Manager Admin
11079,2025-12-20T14:00:00.171307,24493.07,31f10443-9939-4263-850a-f05d17cc81ab,Card,Counter Customer,,Manager Admin
11080,2025-12-20T19:17:53.171307,2983.12,e7f185cc-722d-4d5e-93b1-8fc4ffb09a56,Cash,Counter Customer,,Manager Admin
11081,2025-12-20T21:17:55.171307,25587.38,0bdfd0bf-0111-4935-a886-850f9177523a,Cash,Counter Customer,,Manager Admin
11082,2025-12-20T15:11:46.171307,45091.62,22f78750-221e-4064-a1e6-f45d111d90c2,Cash,Walk-in Guest 16,,Manager Admin
11083,2025-12-20T20:13:12.171307,33616.72,6756bc99-a8a3-459a-beea-96e4ba8f181b,UPI,Counter Customer,,Manager Admin
11084,2025-12-20T09:54:58.171307,601.93,f472f030-65a6-4f7b-998a-d1c7a5be49b6,Cash,Counter Customer,,Manager Admin
11085,2025-12-20T20:17:57.171307,16376.49,577cdeaf-82a5-46ee-bb2f-0321dce27029,UPI,Walk-in Guest 88,,Manager Admin
11086,2025-12-20T16:47:50.171307,199.5,5b8c3fd8-6582-4da4-8d84-b689dc220d43,Cash,Counter Customer,Standard counter checkout,Manager Admin
11087,2025-12-20T17:35:06.171307,1676.04,1608cfac-64da-43b3-baea-857ffd6f9d2b,Cash,Counter Customer,,Manager Admin
11088,2025-12-20T19:26:15.171307,16330.42,63ba1788-fc31-4366-98ff-f30f952fd82e,Cash,Counter Customer,,Manager Admin
11089,2025-12-21T18:59:46.171307,32626.19,81c6a44b-b459-464e-a26b-7e1b7c864790,Cash,Counter Customer,,Manager Admin
11090,2025-12-21T15:27:40.171307,1811.78,2f73e21b-6f7d-49fc-bdbc-16a3a763fa59,UPI,Walk-in Guest 58,Standard counter checkout,Manager Admin
11091,2025-12-21T18:45:14.171307,1103.78,022e8658-fc87-40fb-a544-1bd2e8888f6a,Cash,Counter Customer,,Manager Admin
11092,2025-12-21T21:08:03.171307,33404.95,97e3a76e-5ccc-4d90-9028-1ecc7b697b8b,Cash,Walk-in Guest 42,,Manager Admin
11093,2025-12-21T12:27:43.171307,46067.48,bb9494ae-0b51-4bb3-9f56-e5a829810834,UPI,Counter Customer,,Manager Admin
11094,2025-12-21T12:55:37.171307,15159.32,216de0f3-0e60-45ed-8a7a-8041a6c243ec,Cash,Counter Customer,,Manager Admin
11095,2025-12-21T15:24:06.171307,86522.74,125736aa-5ea5-4103-b610-6694f0ee7e5d,UPI,Counter Customer,,Manager Admin
11096,2025-12-21T14:16:21.171307,672.98,817c8aef-8c7f-4468-9f98-be073d5644da,Cash,Counter Customer,Standard counter checkout,Manager Admin
11097,2025-12-21T15:23:19.171307,26021.68,9243254e-e94b-4fa7-8c8f-fd2819000e62,Cash,Walk-in Guest 75,,Manager Admin
11098,2025-12-21T20:27:54.171307,11710.48,c40e726e-9857-4b79-86e3-07556e876b60,Cash,Walk-in Guest 82,,Manager Admin
11099,2025-12-21T13:04:29.171307,37544.98,1928a194-6671-446f-8e0d-0f349d425df4,Cash,Walk-in Guest 25,,Manager Admin
11100,2025-12-21T21:55:10.171307,3166.41,b3e9280a-8168-43a0-a9c1-dde091250576,Card,Walk-in Guest 89,,Manager Admin
