id,purchase_id,product_name,hsn_code,quantity,price_at_purchase,gst_rate,total_amount
1274,75,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Sturdy Cable with 3A Fast Chargi",85444220,48,266.59,18.0,12796.32
1275,75,Portronics Konnect CL 20W POR-1067 Type-C to 8 Pin USB 1.2M Cable with Power Delivery & 3A Quic,85444220,31,307.7,18.0,9538.7
1276,75,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,84713010,33,937.01,18.0,30921.33
1277,76,Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone,85444220,26,636.48,18.0,16548.48
1278,76,Acer 127 cm (50 inches) I Series 4K Ultra HD Android Smart LED TV AR50AR2851UDFL (Black),84713010,48,23913.02,18.0,1147824.96
1279,76,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Ca",84713010,27,117.93,18.0,3184.11
1280,76,Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Spee,85444220,40,254.5,18.0,10180.0
1281,76,MI 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),84713010,34,12464.21,18.0,423783.14
1282,76,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Micro USB Cable for Smartphones, Tablet",85444220,35,179.11,18.0,6268.85
1283,76,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C to Type C Cable for Smartphones,",85444220,42,220.11,18.0,9244.62
1284,76,Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 1,85444220,18,360.09,18.0,6481.62
1285,76,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfe",85444220,30,102.44,18.0,3073.2
1286,76,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,85444220,39,295.14,18.0,11510.46
1287,76,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",84713010,19,221.25,18.0,4203.75
1288,76,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charg",85444220,42,678.87,18.0,28512.54
1289,77,"Wayona Nylon Braided (2 Pack) Lightning Fast Usb Data Cable Fast Charger Cord For Iphone, Ipad ",85444220,40,574.4,18.0,22976.0
1290,77,"Duracell Type C To Type C 5A (100W) Braided Sync & Fast Charging Cable, 3.9 Feet (1.2M). USB C ",85444220,16,841.71,18.0,13467.36
1291,77,"Ambrane Unbreakable 3A Fast Charging Braided Type C Cable    1.5 Meter (RCT15, Blue) Supports Q",85444220,21,176.06,18.0,3697.26
1292,77,Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPho,85444220,15,134.97,18.0,2024.55
1293,77,"Portronics Konnect L 20W PD Quick Charge Type-C to 8-Pin USB Mobile Charging Cable, 1.2M, Tangl",85444220,35,233.58,18.0,8175.3
1294,77,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wirel",85444220,50,153.46,18.0,7673.0
1295,77,Lapster 1.5 mtr USB 2.0 Type A Male to USB A Male Cable for computer and laptop,85444220,46,119.99,18.0,5519.54
1296,77,Samsung 108 cm (43 inches) Crystal 4K Series Ultra HD Smart LED TV UA43AUE60AKLXL (Black),84713010,19,26340.22,18.0,500464.18
1297,77,SKYWALL 81.28 cm (32 inches) HD Ready Smart LED TV 32SWELS-PRO (Black),84713010,41,6237.94,18.0,255755.54
1298,77,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad ",85444220,27,822.95,18.0,22219.65
1299,77,"FLiX (Beetel USB to Micro USB PVC Data Sync & 2A Fast Charging Cable, Made in India, 480Mbps Da",85444220,29,50.19,18.0,1455.51
1300,77,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7",85444220,20,170.05,18.0,3401.0
1301,77,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,84713010,33,937.01,18.0,30921.33
1302,77,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,85444220,32,295.14,18.0,9444.48
1303,77,SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11,85444220,41,178.35,18.0,7312.35
1304,77,OnePlus 80 cm (32 inches) Y Series HD Ready Smart Android LED TV 32 Y1S (Black),84713010,30,14108.22,18.0,423246.6
1305,77,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Tran",85444220,22,153.59,18.0,3378.98
1306,77,"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",85444220,46,263.29,18.0,12111.34
1307,78,"Pinnaclz Original Combo of 2 Micro USB Fast Charging Cable, USB Charging Cable for Data Transfe",85444220,38,102.44,18.0,3892.72
1308,78,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Comput,85444220,30,171.72,18.0,5151.6
1309,78,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, ",85444220,20,174.35,18.0,3487.0
1310,78,"AmazonBasics USB 2.0 Cable - A-Male to B-Male - for Personal Computer, Printer- 6 Feet (1.8 Met",85444220,20,187.45,18.0,3749.0
1311,78,Samsung 108 cm (43 inches) Crystal 4K Series Ultra HD Smart LED TV UA43AUE60AKLXL (Black),84713010,28,26340.22,18.0,737526.16
1312,78,Portronics Konnect CL 20W POR-1067 Type-C to 8 Pin USB 1.2M Cable with Power Delivery & 3A Quic,85444220,49,307.7,18.0,15077.3
1313,78,"Duracell Type C To Type C 5A (100W) Braided Sync & Fast Charging Cable, 3.9 Feet (1.2M). USB C ",85444220,29,841.71,18.0,24409.59
1314,78,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braid",85444220,31,301.24,18.0,9338.44
1315,78,Portronics Konnect L POR-1081 Fast Charging 3A Type-C Cable 1.2Meter with Charge & Sync Functio,85444220,43,134.7,18.0,5792.1
1316,78,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Tec",85444220,25,176.93,18.0,4423.25
1317,78,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,85444220,44,295.14,18.0,12986.16
1318,78,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3",85444220,19,287.31,18.0,5458.89
1319,78,"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type",85444220,38,306.96,18.0,11664.48
1320,79,"Wayona Nylon Braided 3A Lightning to USB A Syncing and Fast Charging Data Cable for iPhone, Ipa",85444220,47,361.67,18.0,16998.49
1321,79,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Tran",85444220,15,153.59,18.0,2303.85
1322,79,OnePlus 108 cm (43 inches) Y Series 4K Ultra HD Smart Android LED TV 43Y1S Pro (Black),84713010,47,27018.16,18.0,1269853.52
1323,79,"Duracell USB Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And I",85444220,22,822.98,18.0,18105.56
1324,79,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad ",85444220,49,822.95,18.0,40324.55
1325,79,"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmi",85444220,17,170.57,18.0,2899.69
1326,79,Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 1,85444220,20,360.09,18.0,7201.8
1327,79,"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type",85444220,20,306.96,18.0,6139.2
1328,79,"Portronics Konnect L 20W PD Quick Charge Type-C to 8-Pin USB Mobile Charging Cable, 1.2M, Tangl",85444220,16,233.58,18.0,3737.28
1329,79,Acer 80 cm (32 inches) N Series HD Ready TV AR32NSV53HD (Black),84713010,39,7178.24,18.0,279951.36
1330,79,"tizum HDMI to VGA Adapter Cable 1080P for Projector, Computer, Laptop, TV, Projectors & TV",85444220,25,239.87,18.0,5996.75
1331,79,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),85444220,42,259.0,18.0,10878.0
1332,79,Portronics Konnect L 1.2M POR-1401 Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function,85444220,45,135.13,18.0,6080.85
1333,79,OnePlus 80 cm (32 inches) Y Series HD Ready LED Smart Android TV 32Y1 (Black),84713010,46,13015.39,18.0,598707.94
1334,79,"Portronics Konnect L 1.2Mtr, Fast Charging 3A Micro USB Cable with Charge & Sync Function (Grey",85444220,39,132.32,18.0,5160.48
1335,79,OnePlus 126 cm (50 inches) Y Series 4K Ultra HD Smart Android LED TV 50Y1S Pro (Black),84713010,33,29341.61,18.0,968273.13
1336,79,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Origi,84713010,43,341.72,18.0,14693.96
1337,79,VW 80 cm (32 inches) Frameless Series HD Ready LED TV VW32A (Black),84713010,43,6279.97,18.0,270038.71
1338,79,MI 80 cm (32 inches) 5A Series HD Ready Smart Android LED TV L32M7-5AIN (Black),84713010,40,12464.21,18.0,498568.4
1339,80,"Wayona Nylon Braided 3A Lightning to USB A Syncing and Fast Charging Data Cable for iPhone, Ipa",85444220,38,361.67,18.0,13743.46
1340,80,"Wecool Nylon Braided Multifunction Fast Charging Cable For Android Smartphone, Ios And Type C U",85444220,32,282.43,18.0,9037.76
1341,80,MI Braided USB Type-C Cable for Charging Adapter (Red),85444220,40,296.48,18.0,11859.2
1342,80,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),84713010,39,23642.17,18.0,922044.63
1343,80,"Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer Wit",85444220,49,171.95,18.0,8425.55
1344,80,Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable,85444220,38,169.29,18.0,6433.02
1345,80,Acer 127 cm (50 inches) I Series 4K Ultra HD Android Smart LED TV AR50AR2851UDFL (Black),84713010,32,23913.02,18.0,765216.64
1346,80,Flix Micro Usb Cable For Smartphone (Black),85444220,45,51.54,18.0,2319.3
1347,80,"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cabl",85444220,22,179.16,18.0,3941.52
1348,80,TP-LINK WiFi Dongle 300 Mbps Mini Wireless Network USB Wi-Fi Adapter for PC Desktop Laptop(Supp,85444220,17,575.21,18.0,9778.57
1349,80,Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 1,85444220,43,360.09,18.0,15483.87
1350,80,Firestick Remote,84713010,45,1259.14,18.0,56661.3
1351,80,"Portronics Konnect L 20W PD Quick Charge Type-C to 8-Pin USB Mobile Charging Cable, 1.2M, Tangl",85444220,25,233.58,18.0,5839.5
1352,80,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),84713010,23,9842.22,18.0,226371.06
1353,80,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Tec",85444220,22,176.93,18.0,3892.46
1354,80,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatib",85444220,39,309.66,18.0,12076.74
1355,80,Redmi 80 cm (32 inches) Android 11 Series HD Ready Smart LED TV | L32M6-RA/L32M7-RA (Black),84713010,45,12353.05,18.0,555887.25
1356,80,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black",85444220,28,170.83,18.0,4783.24
1357,80,"Ambrane Unbreakable 3A Fast Charging Braided Type C Cable    1.5 Meter (RCT15, Blue) Supports Q",85444220,27,176.06,18.0,4753.62
1358,80,"Wayona Usb Nylon Braided Data Sync And Charging Cable For Iphone, Ipad Tablet (Red, Black)",85444220,35,347.81,18.0,12173.35
1359,80,TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High G,85444220,16,1038.52,18.0,16616.32
1360,80,OnePlus 80 cm (32 inches) Y Series HD Ready Smart Android LED TV 32 Y1S (Black),84713010,25,14108.22,18.0,352705.5
1361,80,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Origi,84713010,15,341.72,18.0,5125.8
1362,81,"Amazonbasics Micro Usb Fast Charging Cable For Android Smartphone,Personal Computer,Printer Wit",85444220,49,171.95,18.0,8425.55
1363,81,"boAt Type C A325 Tangle-free, Sturdy Type C Cable with 3A Rapid Charging & 480mbps Data Transmi",85444220,32,170.57,18.0,5458.24
1364,81,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",85444220,41,266.95,18.0,10944.95
1365,81,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Tangle-Free, Sturdy Cable with 3",85444220,31,287.31,18.0,8906.61
1366,81,"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cabl",85444220,26,179.16,18.0,4658.16
1367,81,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Origi,84713010,34,341.72,18.0,11618.48
1368,81,"boAt Deuce USB 300 2 in 1 Type-C & Micro USB Stress Resistant, Sturdy Cable with 3A Fast Chargi",85444220,24,266.59,18.0,6398.16
1369,81,Tata Sky Universal Remote,84713010,21,204.52,18.0,4294.92
1370,81,Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging Cable for Laptop - 3 Feet (0.9 Meters),85444220,31,190.7,18.0,5911.7
1371,81,Acer 80 cm (32 inches) N Series HD Ready TV AR32NSV53HD (Black),84713010,21,7178.24,18.0,150743.04
1372,81,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7",85444220,22,170.05,18.0,3741.1
1373,81,"FLiX (Beetel USB to Micro USB PVC Data Sync & 2A Fast Charging Cable, Made in India, 480Mbps Da",85444220,49,50.19,18.0,2459.31
1374,81,TP-LINK WiFi Dongle 300 Mbps Mini Wireless Network USB Wi-Fi Adapter for PC Desktop Laptop(Supp,85444220,28,575.21,18.0,16105.88
1375,81,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Dat",85444220,50,177.73,18.0,8886.5
1376,81,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Ip",85444220,16,770.95,18.0,12335.2
1377,81,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Tec",85444220,48,176.93,18.0,8492.64
1378,81,SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11,85444220,15,178.35,18.0,2675.25
1379,81,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charg",85444220,15,678.87,18.0,10183.05
1380,81,Portronics Konnect L 1.2M POR-1401 Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function,85444220,24,135.13,18.0,3243.12
1381,81,Portronics Konnect CL 20W POR-1067 Type-C to 8 Pin USB 1.2M Cable with Power Delivery & 3A Quic,85444220,42,307.7,18.0,12923.4
1382,81,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",85444220,47,517.68,18.0,24330.96
1383,81,"Duracell USB Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And I",85444220,48,822.98,18.0,39503.04
1384,81,"boAt A 350 Type C Cable for Smartphone, Charging Adapter (1.5m, Carbon Black)",85444220,38,263.29,18.0,10005.02
1385,81,OnePlus 80 cm (32 inches) Y Series HD Ready LED Smart Android TV 32Y1 (Black),84713010,15,13015.39,18.0,195230.85
1386,82,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),84713010,40,23642.17,18.0,945686.8
1387,82,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wirel",85444220,24,153.46,18.0,3683.04
1388,82,Ambrane Unbreakable 3 in 1 Fast Charging Braided Multipurpose Cable for Speaker with 2.1 A Spee,85444220,16,254.5,18.0,4072.0
1389,82,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",85444220,40,517.68,18.0,20707.2
1390,82,Acer 80 cm (32 inches) N Series HD Ready TV AR32NSV53HD (Black),84713010,40,7178.24,18.0,287129.6
1391,82,Mi 108 cm (43 inches) Full HD Android LED TV 4C | L43M6-INC (Black),84713010,31,17718.26,18.0,549266.06
1392,82,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),85444220,31,259.0,18.0,8029.0
1393,82,Firestick Remote,84713010,40,1259.14,18.0,50365.6
1394,82,Wayona Type C to Lightning MFI Certified 20W Fast charging Nylon Braided USB C Cable for iPhone,85444220,47,636.48,18.0,29914.56
1395,82,Acer 80 cm (32 inches) I Series HD Ready Android Smart LED TV AR32AR2841HDFL (Black),84713010,39,10008.34,18.0,390325.26
1396,82,"Sounce 65W OnePlus Dash Warp Charge Cable, 6.5A Type-C to USB C PD Data Sync Fast Charging Cabl",85444220,31,179.16,18.0,5553.96
1397,83,Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 1,85444220,34,360.09,18.0,12243.06
1398,83,"Ambrane Unbreakable 3A Fast Charging Braided Type C Cable    1.5 Meter (RCT15, Blue) Supports Q",85444220,25,176.06,18.0,4401.5
1399,83,Mi 108 cm (43 inches) Full HD Android LED TV 4C | L43M6-INC (Black),84713010,35,17718.26,18.0,620139.1
1400,83,"ZEBRONICS ZEB-USB150WF1 WiFi USB Mini Adapter Supports 150 Mbps Wireless Data, Comes with Advan",85444220,22,259.96,18.0,5719.12
1401,83,Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPho,85444220,39,134.97,18.0,5263.83
1402,83,VW 80 cm (32 inches) Frameless Series HD Ready LED TV VW32A (Black),84713010,31,6279.97,18.0,194679.07
1403,83,LG 80 cm (32 inches) HD Ready Smart LED TV 32LM563BPTC (Dark Iron Gray),84713010,42,11542.16,18.0,484770.72
1404,83,"AmazonBasics USB 2.0 - A-Male to A-Female Extension Cable for Personal Computer, Printer (Black",85444220,40,170.83,18.0,6833.2
1405,83,"boAt Micro USB 55 Tangle-free, Sturdy Micro USB Cable with 3A Fast Charging & 480mbps Data Tran",85444220,31,153.59,18.0,4761.29
1406,83,Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable,85444220,23,169.29,18.0,3893.67
1407,83,SWAPKART Fast Charging Cable and Data Sync USB Cable Compatible for iPhone 6/6S/7/7+/8/8+/10/11,85444220,24,178.35,18.0,4280.4
1408,83,"Amazon Basics High-Speed HDMI Cable, 6 Feet - Supports Ethernet, 3D, 4K video,Black",85444220,33,270.44,18.0,8924.52
1409,83,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",85444220,15,517.68,18.0,7765.2
1410,83,"boAt Type C A750 Stress Resistant, Tangle-free, Sturdy Flat Cable with 6.5A Fast Charging & 480",85444220,27,338.19,18.0,9131.13
1411,84,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatib",85444220,35,309.66,18.0,10838.1
1412,84,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,85444220,45,295.14,18.0,13281.3
1413,84,OnePlus 108 cm (43 inches) Y Series Full HD Smart Android LED TV 43 Y1S (Black),84713010,48,21645.62,18.0,1038989.76
1414,84,Zoul USB C 60W Fast Charging 3A 6ft/2M Long Type C Nylon Braided Data Cable Quick Charger Cable,85444220,16,330.12,18.0,5281.92
1415,84,Amazon Basics USB Type-C to USB-A 2.0 Male Fast Charging Cable for Laptop - 3 Feet (0.9 Meters),85444220,21,190.7,18.0,4004.7
1416,84,"Wayona Nylon Braided (2 Pack) Lightning Fast Usb Data Cable Fast Charger Cord For Iphone, Ipad ",85444220,29,574.4,18.0,16657.6
1417,84,TCL 100 cm (40 inches) Full HD Certified Android R Smart LED TV 40S6505 (Black),84713010,49,16743.35,18.0,820424.15
1418,84,Tizum High Speed HDMI Cable with Ethernet | Supports 3D 4K | for All HDMI Devices Laptop Comput,85444220,29,171.72,18.0,4979.88
1419,84,"Ambrane 2 in 1 Type-C & Micro USB Cable with 60W / 3A Fast Charging, 480 mbps High Data, PD Tec",85444220,50,176.93,18.0,8846.5
1420,84,"boAt A400 USB Type-C to USB-A 2.0 Male Data Cable, 2 Meter (Black)",85444220,50,266.95,18.0,13347.5
1421,84,Portronics Konnect CL 20W POR-1067 Type-C to 8 Pin USB 1.2M Cable with Power Delivery & 3A Quic,85444220,17,307.7,18.0,5230.9
1422,84,LG 80 cm (32 inches) HD Ready Smart LED TV 32LM563BPTC (Dark Iron Gray),84713010,29,11542.16,18.0,334722.64
1423,84,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Ca",84713010,30,117.93,18.0,3537.9
1424,84,"Ambrane Unbreakable 60W / 3A Fast Charging 1.5m Braided Type C Cable for Smartphones, Tablets, ",85444220,49,174.35,18.0,8543.15
1425,84,Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable,85444220,47,169.29,18.0,7956.63
1426,84,Lapster 1.5 mtr USB 2.0 Type A Male to USB A Male Cable for computer and laptop,85444220,43,119.99,18.0,5159.57
1427,84,"Samsung Original Type C to C Cable - 3.28 Feet (1 Meter), White",85444220,39,517.68,18.0,20189.52
1428,84,AmazonBasics Micro USB Fast Charging Cable for Android Phones with Gold Plated Connectors (3 Fe,85444220,19,162.36,18.0,3084.84
1429,84,Portronics Konnect L 1.2M Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function for iPho,85444220,15,134.97,18.0,2024.55
1430,84,"oraimo 65W Type C to C Fast Charging Cable USB C to USB C Cable High Speed Syncing, Nylon Braid",85444220,24,301.24,18.0,7229.76
1431,84,"pTron Solero TB301 3A Type-C Data and Fast Charging Cable, Made in India, 480Mbps Data Sync, St",85444220,46,135.22,18.0,6220.12
1432,84,Redmi 108 cm (43 inches) 4K Ultra HD Android Smart LED TV X43 | L43R7-7AIN (Black),84713010,36,23642.17,18.0,851118.12
1433,84,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charg",85444220,30,678.87,18.0,20366.1
1434,84,"AmazonBasics USB 2.0 Cable - A-Male to B-Male - for Personal Computer, Printer- 6 Feet (1.8 Met",85444220,19,187.45,18.0,3561.55
1435,85,Lapster USB 3.0 A to Micro B SuperSpeed for hard disk cable - short cable,85444220,44,169.29,18.0,7448.76
1436,85,OnePlus 108 cm (43 inches) Y Series 4K Ultra HD Smart Android LED TV 43Y1S Pro (Black),84713010,41,27018.16,18.0,1107744.56
1437,85,"AmazonBasics Flexible Premium HDMI Cable (Black, 4K@60Hz, 18Gbps), 3-Foot",85444220,43,195.71,18.0,8415.53
1438,85,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatib",85444220,18,309.66,18.0,5573.88
1439,85,"FLiX (Beetel USB to Micro USB PVC Data Sync & 2A Fast Charging Cable, Made in India, 480Mbps Da",85444220,37,50.19,18.0,1857.03
1440,85,"Amazonbasics Nylon Braided Usb-C To Lightning Cable, Fast Charging Mfi Certified Smartphone, Ip",85444220,26,770.95,18.0,20044.7
1441,85,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Dat",85444220,23,177.73,18.0,4087.79
1442,85,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,85444220,24,295.14,18.0,7083.36
1443,85,TCL 80 cm (32 inches) HD Ready Certified Android Smart LED TV 32S5205 (Black),84713010,24,9842.22,18.0,236213.28
1444,85,"Amazon Basics High-Speed HDMI Cable, 6 Feet - Supports Ethernet, 3D, 4K video,Black",85444220,24,270.44,18.0,6490.56
1445,85,"Duracell USB C To Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad ",85444220,31,822.95,18.0,25511.45
1446,85,TCL 100 cm (40 inches) Full HD Certified Android R Smart LED TV 40S6505 (Black),84713010,36,16743.35,18.0,602760.6
1447,85,D-Link DWA-131 300 Mbps Wireless Nano USB Adapter (Black),85444220,43,443.51,18.0,19070.93
1448,85,Samsung 108 cm (43 inches) Crystal 4K Series Ultra HD Smart LED TV UA43AUE60AKLXL (Black),84713010,24,26340.22,18.0,632165.28
1449,85,"Gizga Essentials USB WiFi Adapter for PC, 150 Mbps Wireless Network Adapter for Desktop - Nano ",85444220,34,228.1,18.0,7755.4
1450,85,"Wecool Unbreakable 3 in 1 Charging Cable with 3A Speed, Fast Charging Multi Purpose Cable 1.25 ",85444220,32,309.33,18.0,9898.56
1451,85,"Flix (Beetel) Usb To Type C Pvc Data Sync And 2A 480Mbps Data Sync, Tough Fast Charging Long Ca",84713010,26,117.93,18.0,3066.18
1452,85,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",84713010,34,221.25,18.0,7522.5
1453,85,OnePlus 80 cm (32 inches) Y Series HD Ready Smart Android LED TV 32 Y1S (Black),84713010,15,14108.22,18.0,211623.3
1454,85,"Gilary Multi Charging Cable, 3 in 1 Nylon Braided Fast Charging Cable for iPhone Micro USB Type",85444220,21,306.96,18.0,6446.16
1455,85,TP-Link UE300 USB 3.0 to RJ45 Gigabit Ethernet Network Adapter - Plug and Play,84713010,21,937.01,18.0,19677.21
1456,85,"Sounce Fast Phone Charging Cable & Data Sync USB Cable Compatible for iPhone 13, 12,11, X, 8, 7",85444220,44,170.05,18.0,7482.2
1457,85,VW 80 cm (32 inches) Frameless Series HD Ready LED TV VW32A (Black),84713010,45,6279.97,18.0,282598.65
1458,85,"Duracell USB Lightning Apple Certified (Mfi) Braided Sync & Charge Cable For Iphone, Ipad And I",85444220,18,822.98,18.0,14813.64
1459,85,MI Usb Type-C Cable Smartphone (Black),85444220,33,204.43,18.0,6746.19
1460,86,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,85444220,36,295.14,18.0,10625.04
1461,86,LG 80 cm (32 inches) HD Ready Smart LED TV 32LM563BPTC (Dark Iron Gray),84713010,42,11542.16,18.0,484770.72
1462,86,"AmazonBasics New Release Nylon USB-A to Lightning Cable Cord, Fast Charging MFi Certified Charg",85444220,26,678.87,18.0,17650.62
1463,86,TP-Link AC600 600 Mbps WiFi Wireless Network USB Adapter for Desktop PC with 2.4GHz/5GHz High G,85444220,45,1038.52,18.0,46733.4
1464,86,MI Usb Type-C Cable Smartphone (Black),85444220,38,204.43,18.0,7768.34
1465,86,"Portronics Konnect L 20W PD Quick Charge Type-C to 8-Pin USB Mobile Charging Cable, 1.2M, Tangl",85444220,48,233.58,18.0,11211.84
1466,86,Firestick Remote,84713010,32,1259.14,18.0,40292.48
1467,86,"Ambrane 60W / 3A Fast Charging Output Cable with Type-C to USB for Mobile, Neckband, True Wirel",85444220,41,153.46,18.0,6291.86
