id,transaction_id,product_id,quantity,price_at_sale
24991,10310,10,1,247.17
24992,10311,53,2,882.53
24993,10311,64,1,383.68
24994,10311,74,2,133.17
24995,10312,64,1,407.29
24996,10312,53,1,936.84
24997,10312,10,1,247.17
24998,10313,53,2,936.84
24999,10313,97,2,338.51
25000,10313,82,2,162.74
25001,10313,100,1,878.34
25002,10314,28,2,351.21
25003,10314,87,1,32999.97
25004,10314,64,1,407.29
25005,10314,97,2,338.51
25006,10315,53,1,936.84
25007,10315,87,2,32999.97
25008,10315,28,1,351.21
25009,10316,17,1,16203.47
25010,10316,10,2,232.84
25011,10316,53,1,882.53
25012,10316,100,1,827.42
25013,10317,18,1,303.75
25014,10317,64,1,407.29
25015,10318,64,2,383.68
25016,10318,18,2,286.14
25017,10318,28,2,330.85
25018,10319,100,2,827.42
25019,10319,1,1,522.13
25020,10320,53,2,882.53
25021,10321,64,1,368.92
25022,10321,18,1,275.14
25023,10321,82,2,147.41
25024,10321,17,2,15580.26
25025,10322,10,1,238.22
25026,10322,100,1,846.52
25027,10323,82,2,147.41
25028,10323,10,1,223.89
25029,10324,18,2,292.75
25030,10325,87,1,29891.28
25031,10326,100,1,846.52
25032,10327,82,2,165.1
25033,10327,74,2,128.05
25034,10327,53,2,848.59
25035,10327,64,1,368.92
25036,10328,1,1,504.13
25037,10328,64,1,368.92
25038,10328,17,2,15580.26
25039,10328,10,1,223.89
25040,10329,28,2,318.12
25041,10330,28,2,338.49
25042,10330,64,1,392.54
25043,10330,87,2,31804.32
25044,10330,53,1,902.9
25045,10331,10,1,223.89
25046,10331,18,2,275.14
25047,10331,64,2,368.92
25048,10332,64,1,368.92
25049,10332,28,2,318.12
25050,10332,100,1,795.6
25051,10333,10,2,223.89
25052,10333,1,1,504.13
25053,10334,28,2,318.12
25054,10334,1,2,504.13
25055,10334,10,2,223.89
25056,10334,100,1,891.07
25057,10335,87,2,31804.32
25058,10335,17,2,18447.03
25059,10335,100,2,941.99
25060,10336,28,1,318.12
25061,10336,87,2,29891.28
25062,10336,53,2,848.59
25063,10336,18,2,275.14
25064,10337,28,1,338.49
25065,10337,18,1,292.75
25066,10337,100,1,941.99
25067,10338,18,1,292.75
25068,10339,53,1,902.9
25069,10339,74,2,151.61
25070,10339,64,2,436.81
25071,10339,18,2,292.75
25072,10340,28,1,338.49
25073,10341,53,2,902.9
25074,10342,1,2,504.13
25075,10342,18,2,275.14
25076,10343,53,1,848.59
25077,10344,82,1,165.1
25078,10345,64,2,413.2
25079,10346,53,2,848.59
25080,10346,10,1,223.89
25081,10346,18,1,275.14
25082,10347,10,1,250.75
25083,10347,64,1,413.2
25084,10348,17,2,17449.89
25085,10348,28,1,318.12
25086,10348,82,1,165.1
25087,10349,82,1,165.1
25088,10350,64,2,413.2
25089,10351,64,1,436.81
25090,10352,100,1,891.07
25091,10352,82,2,165.1
25092,10352,17,2,17449.89
25093,10352,18,1,275.14
25094,10353,10,1,265.08
25095,10354,100,1,891.07
25096,10354,87,2,29891.28
25097,10355,28,1,376.66
25098,10355,10,2,265.08
25099,10356,18,1,292.75
25100,10357,100,2,922.9
25101,10357,87,2,31086.93
25102,10357,18,2,286.14
25103,10358,82,1,171.0
25104,10359,100,1,922.9
25105,10360,18,1,303.75
25106,10360,28,1,389.38
25107,10360,82,2,180.43
25108,10360,53,2,1038.67
25109,10361,17,1,19070.24
25110,10361,28,1,389.38
25111,10362,87,2,31086.93
25112,10362,82,1,171.0
25113,10363,87,2,31086.93
25114,10363,10,1,259.71
25115,10363,74,2,148.54
25116,10364,18,1,286.14
25117,10364,74,1,148.54
25118,10364,87,2,31086.93
25119,10364,10,1,259.71
25120,10365,18,2,303.75
25121,10365,87,2,32999.97
25122,10366,53,2,984.36
25123,10366,87,1,31086.93
25124,10366,18,1,319.16
25125,10367,28,1,369.02
25126,10367,74,2,148.54
25127,10367,87,2,34673.88
25128,10368,18,1,319.16
25129,10368,17,1,18073.1
25130,10368,10,2,259.71
25131,10368,87,1,34673.88
25132,10369,87,1,34673.88
25133,10369,28,2,369.02
25134,10369,18,1,319.16
25135,10369,10,1,259.71
25136,10370,28,1,389.38
25137,10370,87,1,36586.92
25138,10370,18,1,336.77
25139,10371,87,2,34673.88
25140,10371,28,1,369.02
25141,10371,18,2,319.16
25142,10372,87,2,34673.88
25143,10372,18,2,319.16
25144,10372,28,1,369.02
25145,10373,87,1,34673.88
25146,10373,28,2,369.02
25147,10373,18,1,319.16
25148,10374,18,1,319.16
25149,10375,77,1,199.5
25150,10375,5,2,175.46
25151,10376,77,1,211.77
25152,10377,84,1,342.28
25153,10377,5,1,195.71
25154,10378,77,1,211.77
25155,10379,63,2,165.59
25156,10379,88,1,36349.5
25157,10379,84,1,363.34
25158,10379,7,2,211.95
25159,10380,90,1,792.67
25160,10381,90,1,746.72
25161,10382,99,2,1293.07
25162,10382,58,1,19469.34
25163,10382,84,2,363.34
25164,10382,63,2,165.59
25165,10383,7,1,211.95
25166,10383,40,2,1161.56
25167,10384,77,2,199.5
25168,10385,99,1,1218.11
25169,10385,55,1,228.88
25170,10385,79,1,231.85
25171,10385,64,2,383.68
25172,10386,7,1,211.95
25173,10386,67,1,322.34
25174,10387,90,2,746.72
25175,10387,64,2,383.68
25176,10388,90,2,746.72
25177,10388,45,1,65.25
25178,10388,63,2,155.99
25179,10389,63,2,165.59
25180,10389,64,1,407.29
25181,10389,40,2,1287.82
25182,10390,55,1,228.88
25183,10391,83,2,7797.42
25184,10391,84,2,329.11
25185,10391,79,2,222.94
25186,10391,40,2,1178.39
25187,10392,79,2,222.94
25188,10393,3,1,226.17
25189,10394,67,1,291.98
25190,10394,99,1,1171.26
25191,10394,88,2,32925.28
25192,10394,5,2,188.96
25193,10395,58,2,17635.27
25194,10396,5,1,188.96
25195,10396,90,1,718.0
25196,10397,58,2,17635.27
25197,10397,63,2,149.99
25198,10397,55,1,220.07
25199,10397,79,2,222.94
25200,10398,83,2,7797.42
25201,10398,63,1,149.99
25202,10398,40,2,1178.39
25203,10399,79,2,222.94
25204,10400,67,1,291.98
25205,10401,83,1,7797.42
25206,10401,88,1,36876.31
25207,10402,63,2,149.99
25208,10402,58,2,17635.27
25209,10403,88,2,36876.31
25210,10403,3,2,212.56
25211,10404,55,2,220.07
25212,10404,88,1,36876.31
25213,10404,64,1,368.92
25214,10404,79,2,222.94
25215,10405,99,1,1171.26
25216,10406,58,1,17635.27
25217,10406,7,1,191.99
25218,10406,90,2,718.0
25219,10406,84,2,329.11
25220,10407,55,2,220.07
25221,10407,84,2,329.11
25222,10408,58,2,17635.27
25223,10408,77,2,191.83
25224,10408,79,1,222.94
25225,10408,64,1,368.92
25226,10409,83,1,8296.46
25227,10409,58,2,18763.93
25228,10410,83,2,7797.42
25229,10411,40,1,1178.39
25230,10412,67,1,291.98
25231,10412,58,1,17635.27
25232,10413,84,2,329.11
25233,10414,83,1,8296.46
25234,10414,90,2,763.95
25235,10415,99,2,1246.22
25236,10415,83,1,8296.46
25237,10415,88,2,38983.53
25238,10415,79,2,237.21
25239,10416,55,2,260.57
25240,10417,79,1,222.94
25241,10417,67,1,291.98
25242,10417,29,1,1028.69
25243,10417,84,2,329.11
25244,10418,7,1,227.31
25245,10418,90,2,763.95
25246,10418,99,2,1246.22
25247,10419,77,2,191.83
25248,10419,7,2,215.03
25249,10419,79,1,222.94
25250,10419,84,1,329.11
25251,10420,45,1,62.74
25252,10420,63,1,149.99
25253,10420,29,1,1028.69
25254,10420,64,1,368.92
25255,10421,7,1,227.31
25256,10422,83,1,8296.46
25257,10422,29,1,1094.52
25258,10422,58,2,18763.93
25259,10422,79,1,237.21
25260,10423,29,2,1028.69
25261,10424,55,2,269.37
25262,10424,90,2,792.67
25263,10425,99,1,1293.07
25264,10425,55,1,269.37
25265,10425,45,1,69.26
25266,10426,64,1,407.29
25267,10427,99,1,1293.07
25268,10427,5,1,206.5
25269,10427,40,2,1287.82
25270,10427,84,2,363.34
25271,10428,63,1,155.99
25272,10428,77,2,199.5
25273,10428,88,1,38193.32
25274,10429,29,1,1259.11
25275,10429,84,2,363.34
25276,10430,90,2,746.72
25277,10431,63,1,155.99
25278,10431,77,1,199.5
25279,10432,55,2,255.29
25280,10433,40,1,1287.82
25281,10433,77,2,211.77
25282,10433,79,2,246.12
25283,10433,55,2,269.37
25284,10434,7,2,234.99
25285,10434,58,2,21585.58
25286,10434,45,2,69.26
25287,10434,83,1,8608.36
25288,10435,90,2,746.72
25289,10435,58,2,20456.92
25290,10435,88,2,38193.32
25291,10435,79,1,231.85
25292,10436,83,1,8109.32
25293,10436,45,2,65.25
25294,10437,63,1,155.99
25295,10437,83,1,8109.32
25296,10437,90,1,832.88
25297,10438,45,2,65.25
25298,10438,7,2,222.71
25299,10438,67,1,303.65
25300,10439,83,1,8608.36
25301,10439,58,1,21585.58
25302,10439,64,2,407.29
25303,10440,99,1,1293.07
25304,10440,88,1,40300.54
25305,10440,79,2,272.88
25306,10440,45,2,69.26
25307,10441,7,1,234.99
25308,10442,63,2,155.99
25309,10442,29,1,1193.28
25310,10442,88,1,38193.32
25311,10443,55,2,255.29
25312,10443,88,1,38193.32
25313,10443,79,2,258.61
25314,10443,83,1,8109.32
25315,10444,55,2,255.29
25316,10445,63,2,165.59
25317,10445,83,1,8608.36
25318,10445,29,1,1259.11
25319,10446,3,1,246.57
25320,10446,84,2,342.28
25321,10446,45,1,65.25
25322,10446,5,2,195.71
25323,10447,64,2,383.68
25324,10447,58,2,20456.92
25325,10447,83,2,8109.32
25326,10448,29,1,1193.28
25327,10448,45,2,65.25
25328,10448,63,1,155.99
25329,10448,84,2,342.28
25330,10449,64,1,451.56
25331,10450,99,2,1218.11
25332,10450,79,1,258.61
25333,10450,90,1,832.88
25334,10451,77,1,211.77
25335,10451,7,1,234.99
25336,10452,77,2,199.5
25337,10452,63,2,155.99
25338,10452,29,2,1193.28
25339,10453,99,1,1358.66
25340,10453,79,1,258.61
25341,10453,64,2,427.95
25342,10453,45,1,72.78
25343,10454,90,2,832.88
25344,10454,67,2,303.65
25345,10454,84,1,342.28
25346,10454,99,2,1358.66
25347,10455,77,1,199.5
25348,10455,79,1,258.61
25349,10455,3,1,246.57
25350,10455,5,2,195.71
25351,10456,90,2,878.83
25352,10456,84,1,363.34
25353,10457,5,2,195.71
25354,10457,58,2,20456.92
25355,10458,64,2,451.56
25356,10459,79,1,258.61
25357,10459,83,2,8109.32
25358,10460,99,1,1433.63
25359,10461,58,2,19751.51
25360,10462,90,1,804.16
25361,10462,84,2,329.11
25362,10463,90,2,804.16
25363,10463,58,1,19751.51
25364,10464,64,2,436.81
25365,10465,64,2,436.81
25366,10465,90,1,850.11
25367,10466,58,1,19751.51
25368,10467,64,2,436.81
25369,10467,45,1,74.28
25370,10467,84,2,350.18
25371,10467,90,2,850.11
25372,10468,99,2,1311.81
25373,10468,29,2,1152.13
25374,10469,99,2,1311.81
25375,10469,67,1,291.98
25376,10470,84,2,389.67
25377,10471,63,2,167.99
25378,10472,67,2,291.98
25379,10472,64,2,413.2
25380,10473,83,2,7797.42
25381,10473,63,2,167.99
25382,10474,77,2,204.1
25383,10474,99,1,1386.77
25384,10474,83,1,9232.15
25385,10474,45,1,74.28
25386,10475,45,2,70.27
25387,10475,99,1,1311.81
25388,10475,3,1,238.07
25389,10475,64,1,413.2
25390,10476,29,1,1152.13
25391,10476,3,1,238.07
25392,10476,77,1,191.83
25393,10476,45,1,70.27
25394,10477,29,2,1152.13
25395,10477,99,1,1311.81
25396,10477,77,1,191.83
25397,10477,63,2,167.99
25398,10478,63,2,167.99
25399,10479,3,1,251.67
25400,10479,79,2,263.96
25401,10479,77,2,204.1
25402,10480,63,2,167.99
25403,10481,67,2,291.98
25404,10482,67,1,310.66
25405,10482,63,2,177.59
25406,10482,77,1,204.1
25407,10483,77,1,191.83
25408,10484,83,2,8733.12
25409,10484,77,1,191.83
25410,10484,67,1,291.98
25411,10485,79,1,263.96
25412,10486,45,2,70.27
25413,10486,84,2,368.61
25414,10487,3,2,251.67
25415,10487,83,2,9232.15
25416,10487,63,1,177.59
25417,10488,84,1,368.61
25418,10488,67,1,327.01
25419,10488,3,2,238.07
25420,10489,83,2,9232.15
25421,10489,77,2,227.12
25422,10489,67,1,345.7
25423,10490,83,2,8733.12
25424,10490,84,1,368.61
25425,10490,67,2,327.01
25426,10490,77,1,214.84
25427,10491,77,1,227.12
25428,10491,84,1,389.67
25429,10491,67,2,345.7
25430,10492,77,2,214.84
25431,10493,67,2,327.01
25432,10493,83,2,8733.12
25433,10493,84,1,368.61
25434,10494,83,2,9232.15
25435,10495,84,2,389.67
25436,10495,77,1,227.12
25437,10495,67,1,345.7
25438,10496,67,2,345.7
25439,10497,84,1,381.77
25440,10497,77,1,222.52
25441,10498,67,1,357.38
25442,10498,77,1,234.79
25443,10499,67,1,357.38
25444,10500,40,2,1052.14
25445,10500,14,2,384.62
25446,10500,98,1,383.7
25447,10501,26,2,214.65
25448,10501,11,2,168.38
25449,10502,64,2,392.54
25450,10503,4,1,382.12
25451,10503,41,2,249.31
25452,10503,98,2,408.26
25453,10504,2,2,231.89
25454,10505,40,1,1052.14
25455,10505,71,1,376.55
25456,10505,26,2,214.65
25457,10505,76,1,221.16
25458,10506,71,2,400.65
25459,10507,40,2,1052.14
25460,10508,4,1,359.14
25461,10508,76,1,221.16
25462,10509,40,1,1119.47
25463,10509,74,1,136.25
25464,10510,41,2,234.31
25465,10510,4,1,359.14
25466,10511,26,2,214.65
25467,10511,14,2,384.62
25468,10512,14,2,409.24
25469,10512,88,2,35032.49
25470,10513,98,2,408.26
25471,10513,71,1,400.65
25472,10513,64,2,392.54
25473,10513,14,1,409.24
25474,10514,4,1,382.12
25475,10514,11,1,179.15
25476,10515,64,2,392.54
25477,10515,88,2,35032.49
25478,10516,2,2,231.89
25479,10516,40,1,1119.47
25480,10516,14,1,409.24
25481,10517,11,1,179.15
25482,10517,64,2,392.54
25483,10517,40,2,1119.47
25484,10518,4,1,402.23
25485,10518,98,1,383.7
25486,10518,41,1,234.31
25487,10519,76,1,221.16
25488,10519,4,1,402.23
25489,10519,64,1,368.92
25490,10520,40,2,1119.47
25491,10520,74,1,136.25
25492,10520,26,1,228.39
25493,10520,71,1,400.65
25494,10521,64,1,392.54
25495,10521,76,1,235.32
25496,10521,71,2,400.65
25497,10521,2,1,258.04
25498,10522,98,1,383.7
25499,10522,40,1,1052.14
25500,10522,11,2,168.38
25501,10522,71,2,376.55
25502,10523,98,1,408.26
25503,10524,26,2,228.39
25504,10524,2,2,258.04
25505,10524,41,2,249.31
25506,10525,41,2,262.43
25507,10526,41,2,277.43
25508,10526,76,1,235.32
25509,10526,88,2,35032.49
25510,10526,74,2,136.25
25511,10527,76,1,235.32
25512,10527,98,1,408.26
25513,10527,88,2,35032.49
25514,10527,11,1,179.15
25515,10528,40,2,1245.73
25516,10529,40,1,1245.73
25517,10529,11,1,179.15
25518,10529,76,2,235.32
25519,10529,98,2,408.26
25520,10530,4,1,425.22
25521,10531,26,2,228.39
25522,10531,41,1,277.43
25523,10532,74,1,136.25
25524,10532,64,2,392.54
25525,10533,41,2,262.43
25526,10534,76,2,221.16
25527,10535,74,1,128.05
25528,10535,64,1,368.92
25529,10535,40,1,1178.39
25530,10535,11,2,168.38
25531,10536,64,1,392.54
25532,10536,40,1,1245.73
25533,10536,98,1,408.26
25534,10537,14,1,424.63
25535,10537,26,2,236.97
25536,10537,41,2,286.8
25537,10537,2,1,266.76
25538,10538,74,1,133.17
25539,10539,64,2,383.68
25540,10539,2,1,252.81
25541,10539,71,1,391.61
25542,10539,26,1,223.24
25543,10540,98,2,399.05
25544,10540,64,1,383.68
25545,10540,11,2,175.11
25546,10541,64,1,383.68
25547,10542,64,2,383.68
25548,10543,2,2,252.81
25549,10544,14,1,400.01
25550,10544,11,1,175.11
25551,10544,41,2,271.8
25552,10544,64,1,383.68
25553,10545,11,1,175.11
25554,10546,11,2,185.89
25555,10546,4,2,439.58
25556,10547,71,2,391.61
25557,10547,76,2,256.55
25558,10547,2,1,252.81
25559,10547,64,2,383.68
25560,10548,76,1,256.55
25561,10548,2,2,252.81
25562,10548,71,1,391.61
25563,10548,40,1,1220.48
25564,10549,76,1,256.55
25565,10550,98,1,399.05
25566,10550,41,2,271.8
25567,10550,11,1,175.11
25568,10550,88,2,34242.29
25569,10551,71,2,415.71
25570,10551,11,2,206.09
25571,10551,88,2,40300.54
25572,10551,40,2,1287.82
25573,10552,26,2,248.99
25574,10553,76,2,270.7
25575,10553,88,1,40300.54
25576,10553,11,1,206.09
25577,10554,2,1,266.76
25578,10554,26,1,262.73
25579,10554,76,1,270.7
25580,10555,98,1,399.05
25581,10556,71,2,391.61
25582,10556,14,2,400.01
25583,10557,26,1,248.99
25584,10558,14,2,400.01
25585,10558,64,2,383.68
25586,10558,71,2,436.8
25587,10558,88,2,38193.32
25588,10559,71,1,460.9
25589,10559,76,1,270.7
25590,10559,64,2,407.29
25591,10559,74,2,141.37
25592,10560,64,2,383.68
25593,10560,74,2,133.17
25594,10561,71,1,436.8
25595,10562,26,1,248.99
25596,10563,4,1,416.6
25597,10563,26,2,248.99
25598,10563,14,1,400.01
25599,10563,11,2,195.31
25600,10564,64,2,407.29
25601,10564,11,1,206.09
25602,10564,14,1,424.63
25603,10565,40,2,1287.82
25604,10565,98,1,423.6
25605,10565,71,1,460.9
25606,10566,76,1,256.55
25607,10567,74,1,133.17
25608,10568,98,1,423.6
25609,10568,26,1,262.73
25610,10568,88,2,40300.54
25611,10569,76,1,270.7
25612,10569,11,2,206.09
25613,10570,11,1,195.31
25614,10570,4,1,416.6
25615,10571,98,1,445.09
25616,10571,40,1,1220.48
25617,10571,26,1,248.99
25618,10572,71,1,460.9
25619,10573,26,2,248.99
25620,10573,88,2,38193.32
25621,10573,14,2,400.01
25622,10574,71,2,436.8
25623,10575,71,1,460.9
25624,10575,88,1,40300.54
25625,10576,40,1,1220.48
25626,10576,88,2,38193.32
25627,10577,64,2,427.95
25628,10577,11,1,195.31
25629,10577,88,1,38193.32
25630,10577,71,1,436.8
25631,10578,74,1,133.17
25632,10578,98,2,445.09
25633,10578,11,1,195.31
25634,10578,64,2,427.95
25635,10579,98,1,429.74
25636,10579,4,1,402.23
25637,10579,74,1,128.05
25638,10579,11,2,188.58
25639,10580,74,1,128.05
25640,10580,64,2,413.2
25641,10580,71,1,421.74
25642,10580,4,1,402.23
25643,10581,14,1,384.62
25644,10581,98,2,429.74
25645,10581,74,2,128.05
25646,10582,14,2,409.24
25647,10582,74,1,136.25
25648,10583,98,2,429.74
25649,10584,98,2,429.74
25650,10584,74,2,128.05
25651,10584,14,2,384.62
25652,10585,98,1,429.74
25653,10586,64,2,413.2
25654,10586,4,1,402.23
25655,10587,4,1,402.23
25656,10587,14,2,384.62
25657,10587,74,1,128.05
25658,10587,98,2,429.74
25659,10588,98,1,429.74
25660,10588,14,1,384.62
25661,10588,74,1,143.42
25662,10589,74,2,143.42
25663,10589,14,1,384.62
25664,10590,74,1,151.61
25665,10590,14,2,409.24
25666,10591,74,1,151.61
25667,10592,74,2,151.61
25668,10592,14,1,409.24
25669,10593,74,2,143.42
25670,10594,74,2,143.42
25671,10594,14,1,430.78
25672,10595,74,1,143.42
25673,10596,14,1,430.78
25674,10597,14,1,455.4
25675,10598,14,1,455.4
25676,10599,14,2,430.78
25677,10600,14,2,455.4
25678,10601,14,1,430.78
25679,10602,14,2,430.78
25680,10603,14,1,430.78
25681,10604,67,2,291.98
25682,10604,17,1,15580.26
25683,10605,39,1,39024.34
25684,10605,49,1,454.49
25685,10605,17,2,16577.4
25686,10605,19,2,226.86
25687,10606,12,1,344.47
25688,10606,98,2,408.26
25689,10607,39,2,36677.01
25690,10608,43,2,481.02
25691,10608,7,2,204.27
25692,10608,17,2,16577.4
25693,10608,19,1,226.86
25694,10609,27,2,17310.47
25695,10610,98,2,408.26
25696,10610,21,2,1094.56
25697,10610,27,2,17310.47
25698,10611,12,2,344.47
25699,10611,39,1,39024.34
25700,10611,7,2,227.31
25701,10612,98,1,383.7
25702,10613,54,2,8352.36
25703,10613,67,2,345.7
25704,10613,86,2,35934.15
25705,10613,1,2,478.92
25706,10614,27,2,16269.24
25707,10615,60,2,175.99
25708,10616,39,2,36677.01
25709,10616,60,2,165.4
25710,10617,21,2,1028.72
25711,10617,19,1,238.8
25712,10618,43,2,481.02
25713,10618,19,2,252.44
25714,10619,86,2,33772.7
25715,10619,43,2,452.09
25716,10619,68,2,8972.8
25717,10620,86,1,35934.15
25718,10620,60,2,175.99
25719,10620,43,2,481.02
25720,10620,21,1,1094.56
25721,10621,27,1,16269.24
25722,10622,17,2,15580.26
25723,10622,54,2,7849.96
25724,10622,86,2,33772.7
25725,10622,22,2,299.84
25726,10623,17,2,16577.4
25727,10623,98,2,454.3
25728,10624,21,1,1094.56
25729,10624,49,1,454.49
25730,10624,39,2,39024.34
25731,10625,7,1,227.31
25732,10625,39,2,39024.34
25733,10626,60,2,175.99
25734,10627,7,1,234.99
25735,10628,12,2,336.7
25736,10628,60,2,172.02
25737,10629,98,2,469.65
25738,10630,1,1,496.92
25739,10630,12,2,357.42
25740,10630,54,1,8666.36
25741,10631,43,1,499.1
25742,10631,68,1,9905.97
25743,10631,29,1,1135.67
25744,10632,98,1,445.09
25745,10632,12,1,336.7
25746,10632,15,2,175.67
25747,10632,68,2,9331.71
25748,10633,49,2,444.24
25749,10633,1,2,468.12
25750,10634,17,1,16203.47
25751,10635,19,2,260.97
25752,10635,1,2,496.92
25753,10635,39,2,40491.42
25754,10635,43,2,499.1
25755,10636,12,2,336.7
25756,10636,27,1,16920.01
25757,10637,86,1,35123.61
25758,10637,67,2,338.69
25759,10637,17,1,16203.47
25760,10638,1,2,522.13
25761,10638,7,1,222.71
25762,10639,68,1,9331.71
25763,10640,21,1,1259.16
25764,10640,7,2,234.99
25765,10640,29,2,1135.67
25766,10641,1,2,522.13
25767,10641,15,1,175.67
25768,10641,29,1,1069.84
25769,10642,49,2,444.24
25770,10643,98,1,469.65
25771,10643,17,2,17200.61
25772,10643,1,1,550.94
25773,10644,60,1,182.6
25774,10645,27,1,16920.01
25775,10645,12,2,336.7
25776,10646,68,2,9905.97
25777,10646,22,1,331.02
25778,10646,15,1,186.48
25779,10646,27,2,17961.24
25780,10647,29,1,1069.84
25781,10647,68,2,9331.71
25782,10647,17,1,16203.47
25783,10648,67,1,357.38
25784,10648,39,2,40491.42
25785,10649,86,1,35123.61
25786,10650,1,2,550.94
25787,10651,29,1,1069.84
25788,10651,22,2,311.83
25789,10651,49,1,444.24
25790,10651,1,2,522.13
25791,10652,43,2,470.17
25792,10652,60,2,172.02
25793,10652,98,1,445.09
25794,10652,7,2,222.71
25795,10653,15,2,175.67
25796,10654,29,1,1069.84
25797,10654,39,2,38144.09
25798,10655,21,2,1193.32
25799,10655,22,2,311.83
25800,10655,67,2,338.69
25801,10655,29,1,1069.84
25802,10656,43,1,470.17
25803,10656,15,2,175.67
25804,10657,54,2,8666.36
25805,10657,21,1,1259.16
25806,10658,39,1,38144.09
25807,10658,27,1,16920.01
25808,10659,17,2,17200.61
25809,10660,22,1,367.0
25810,10660,86,1,37285.06
25811,10661,86,1,35123.61
25812,10661,39,2,42545.33
25813,10661,22,2,347.81
25814,10661,19,2,247.33
25815,10662,12,1,336.7
25816,10662,43,2,470.17
25817,10662,27,1,16920.01
25818,10662,39,1,42545.33
25819,10663,22,1,347.81
25820,10663,49,1,444.24
25821,10664,17,2,16203.47
25822,10664,43,1,470.17
25823,10664,67,2,338.69
25824,10665,67,1,338.69
25825,10665,27,1,16920.01
25826,10665,49,2,444.24
25827,10665,1,1,522.13
25828,10666,15,2,175.67
25829,10666,60,2,172.02
25830,10667,17,2,16203.47
25831,10667,60,2,172.02
25832,10667,1,1,522.13
25833,10668,12,2,336.7
25834,10669,54,2,8163.96
25835,10669,49,1,444.24
25836,10670,67,1,357.38
25837,10671,1,1,522.13
25838,10671,15,1,175.67
25839,10671,12,1,336.7
25840,10671,49,2,444.24
25841,10672,15,1,186.48
25842,10672,19,1,260.97
25843,10672,54,1,8666.36
25844,10673,98,1,445.09
25845,10673,39,2,42545.33
25846,10673,27,2,16920.01
25847,10674,54,1,8666.36
25848,10674,98,2,469.65
25849,10674,29,1,1135.67
25850,10675,98,1,469.65
25851,10675,68,1,9905.97
25852,10676,49,2,427.15
25853,10676,60,2,165.4
25854,10677,17,2,18447.03
25855,10677,22,2,355.01
25856,10677,15,2,179.72
25857,10677,39,2,43425.58
25858,10678,43,2,481.02
25859,10678,17,2,18447.03
25860,10678,19,1,252.44
25861,10679,43,2,452.09
25862,10679,15,1,168.91
25863,10679,49,2,427.15
25864,10680,12,2,323.75
25865,10681,98,1,454.3
25866,10681,54,2,8352.36
25867,10681,27,1,17310.47
25868,10682,39,1,43425.58
25869,10683,43,2,452.09
25870,10683,21,1,1152.17
25871,10683,68,2,8972.8
25872,10683,39,1,41078.25
25873,10684,68,2,9547.06
25874,10684,15,1,179.72
25875,10684,27,1,17310.47
25876,10684,22,1,355.01
25877,10685,60,2,175.99
25878,10685,39,2,43425.58
25879,10685,49,2,454.49
25880,10685,43,1,481.02
25881,10686,60,2,185.25
25882,10687,68,2,8972.8
25883,10687,43,1,452.09
25884,10687,49,2,427.15
25885,10687,86,1,33772.7
25886,10688,12,1,344.47
25887,10688,54,2,8352.36
25888,10689,12,2,323.75
25889,10689,54,2,7849.96
25890,10689,49,1,478.41
25891,10689,43,2,452.09
25892,10690,49,2,478.41
25893,10690,43,1,452.09
25894,10690,12,2,323.75
25895,10690,29,1,1028.69
25896,10691,15,1,179.72
25897,10691,21,2,1218.01
25898,10691,68,1,9547.06
25899,10691,22,2,355.01
25900,10692,17,2,18447.03
25901,10692,86,1,35934.15
25902,10693,17,2,17449.89
25903,10693,15,2,168.91
25904,10693,54,2,7849.96
25905,10694,54,1,7849.96
25906,10695,22,1,355.01
25907,10696,17,1,17449.89
25908,10696,60,2,185.25
25909,10696,54,2,7849.96
25910,10697,54,1,8791.96
25911,10697,49,1,478.41
25912,10697,17,2,17449.89
25913,10698,60,1,195.83
25914,10698,17,1,18447.03
25915,10698,68,1,9547.06
25916,10699,12,1,323.75
25917,10699,43,2,452.09
25918,10699,60,2,185.25
25919,10700,68,1,10623.8
25920,10700,29,2,1094.52
25921,10700,86,1,35934.15
25922,10700,22,2,355.01
25923,10701,22,1,335.82
25924,10701,29,1,1028.69
25925,10701,43,1,506.34
25926,10702,12,2,362.6
25927,10702,29,2,1028.69
25928,10703,86,1,35934.15
25929,10703,12,1,383.32
25930,10703,21,2,1218.01
25931,10704,29,1,1028.69
25932,10704,49,2,478.41
25933,10704,12,1,362.6
25934,10704,60,1,185.25
25935,10705,86,1,33772.7
25936,10706,49,1,478.41
25937,10706,54,2,8791.96
25938,10706,21,2,1152.17
25939,10706,86,2,33772.7
25940,10707,60,1,185.25
25941,10707,86,1,33772.7
25942,10707,68,2,10049.54
25943,10708,21,1,1218.01
25944,10709,86,1,35934.15
25945,10709,54,1,9294.36
25946,10709,43,1,535.27
25947,10709,29,2,1094.52
25948,10710,86,2,33772.7
25949,10710,27,2,16269.24
25950,10711,43,1,535.27
25951,10711,86,1,35934.15
25952,10711,54,1,9294.36
25953,10711,12,2,383.32
25954,10712,29,1,1028.69
25955,10712,27,1,16269.24
25956,10712,12,2,362.6
25957,10712,86,2,33772.7
25958,10713,12,1,383.32
25959,10714,15,2,168.91
25960,10714,29,2,1028.69
25961,10715,54,1,8791.96
25962,10715,27,2,16269.24
25963,10715,29,1,1028.69
25964,10715,15,1,168.91
25965,10716,15,2,168.91
25966,10716,29,2,1028.69
25967,10716,12,2,362.6
25968,10717,43,1,535.27
