sale_date,product_id,product_name,category,quantity_sold,price_per_item,base_cost_per_item,total_amount,payment_method,customer_name,sale_channel
2026-07-05T20:38:59.171307,69,"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma ",Electronics,2,1957.38,1418.39,3914.76,Cash,Walk-in Guest 64,POS (Offline)
2026-07-06T09:51:07.171307,49,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Origi,Electronics,1,427.15,341.72,427.15,Card,Counter Customer,POS (Offline)
2026-07-06T09:51:07.171307,89,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Dat",Computers & Accessories,1,222.16,177.73,222.16,Card,Counter Customer,POS (Offline)
2026-07-06T10:35:30.171307,61,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",Electronics,2,195.07,156.06,390.14,Cash,Counter Customer,POS (Offline)
2026-07-06T10:45:39.171307,69,"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma ",Electronics,1,1985.75,1418.39,1985.75,Card,Walk-in Guest 81,POS (Offline)
2026-07-06T11:06:48.171307,64,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,Computers & Accessories,1,368.92,295.14,368.92,UPI,Counter Customer,POS (Offline)
2026-07-06T11:06:48.171307,72,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatib",Computers & Accessories,2,387.08,309.66,774.16,UPI,Counter Customer,POS (Offline)
2026-07-06T12:50:05.171307,49,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Origi,Electronics,1,427.15,341.72,427.15,Card,Counter Customer,POS (Offline)
2026-07-06T12:50:05.171307,89,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Dat",Computers & Accessories,2,222.16,177.73,444.32,Card,Counter Customer,POS (Offline)
2026-07-06T12:50:05.171307,12,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),Computers & Accessories,2,323.75,259.0,647.5,Card,Counter Customer,POS (Offline)
2026-07-06T13:16:55.171307,97,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",Electronics,1,276.56,221.25,276.56,Cash,Walk-in Guest 93,POS (Offline)
2026-07-06T13:16:55.171307,72,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatib",Computers & Accessories,1,387.08,309.66,387.08,Cash,Walk-in Guest 93,POS (Offline)
2026-07-06T13:16:55.171307,56,Tata Sky Universal Remote,Electronics,2,255.65,204.52,511.3,Cash,Walk-in Guest 93,POS (Offline)
2026-07-06T13:33:45.171307,56,Tata Sky Universal Remote,Electronics,2,255.65,204.52,511.3,Cash,Counter Customer,POS (Offline)
2026-07-06T13:33:45.171307,61,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",Electronics,1,195.07,156.06,195.07,Cash,Counter Customer,POS (Offline)
2026-07-06T14:12:00.171307,97,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",Electronics,1,276.56,221.25,276.56,Cash,Walk-in Guest 78,POS (Offline)
2026-07-06T14:12:00.171307,72,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatib",Computers & Accessories,1,387.08,309.66,387.08,Cash,Walk-in Guest 78,POS (Offline)
2026-07-06T14:12:00.171307,69,"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma ",Electronics,1,1985.75,1418.39,1985.75,Cash,Walk-in Guest 78,POS (Offline)
2026-07-06T14:12:00.171307,64,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,Computers & Accessories,2,368.92,295.14,737.84,Cash,Walk-in Guest 78,POS (Offline)
2026-07-06T15:35:04.171307,69,"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma ",Electronics,2,1985.75,1418.39,3971.5,UPI/Card (Online),Online Customer 633,Online E-commerce
2026-07-06T15:35:04.171307,61,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",Electronics,2,195.07,156.06,390.14,UPI/Card (Online),Online Customer 633,Online E-commerce
2026-07-06T15:35:04.171307,49,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Origi,Electronics,2,427.15,341.72,854.3,UPI/Card (Online),Online Customer 633,Online E-commerce
2026-07-06T15:35:04.171307,89,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Dat",Computers & Accessories,2,222.16,177.73,444.32,UPI/Card (Online),Online Customer 633,Online E-commerce
2026-07-06T16:05:10.171307,61,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",Electronics,1,195.07,156.06,195.07,Card,Counter Customer,POS (Offline)
2026-07-06T16:53:59.171307,69,"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma ",Electronics,2,1985.75,1418.39,3971.5,Cash,Counter Customer,POS (Offline)
2026-07-06T17:03:52.171307,89,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Dat",Computers & Accessories,1,236.38,177.73,236.38,UPI/Card (Online),Online Customer 134,Online E-commerce
2026-07-06T17:03:52.171307,49,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Origi,Electronics,2,454.49,341.72,908.98,UPI/Card (Online),Online Customer 134,Online E-commerce
2026-07-06T18:14:30.171307,12,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),Computers & Accessories,1,344.47,259.0,344.47,Cash,Counter Customer,POS (Offline)
2026-07-06T18:14:30.171307,72,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatib",Computers & Accessories,1,411.85,309.66,411.85,Cash,Counter Customer,POS (Offline)
2026-07-06T18:14:30.171307,97,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",Electronics,1,294.26,221.25,294.26,Cash,Counter Customer,POS (Offline)
2026-07-06T21:21:30.171307,72,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatib",Computers & Accessories,1,458.3,309.66,458.3,UPI,Counter Customer,POS (Offline)
2026-07-06T21:21:30.171307,49,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Origi,Electronics,1,454.49,341.72,454.49,UPI,Counter Customer,POS (Offline)
2026-07-07T09:11:22.171307,64,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,Computers & Accessories,1,368.92,295.14,368.92,UPI,Counter Customer,POS (Offline)
2026-07-07T09:11:22.171307,49,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Origi,Electronics,2,427.15,341.72,854.3,UPI,Counter Customer,POS (Offline)
2026-07-07T09:11:22.171307,61,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",Electronics,2,195.07,156.06,390.14,UPI,Counter Customer,POS (Offline)
2026-07-07T09:21:54.171307,12,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),Computers & Accessories,1,323.75,259.0,323.75,UPI,Counter Customer,POS (Offline)
2026-07-07T09:21:54.171307,49,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Origi,Electronics,1,427.15,341.72,427.15,UPI,Counter Customer,POS (Offline)
2026-07-07T09:21:54.171307,44,TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapt,Computers & Accessories,1,1101.44,881.15,1101.44,UPI,Counter Customer,POS (Offline)
2026-07-07T10:44:28.171307,56,Tata Sky Universal Remote,Electronics,2,255.65,204.52,511.3,UPI,Walk-in Guest 73,POS (Offline)
2026-07-07T10:44:28.171307,89,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Dat",Computers & Accessories,2,222.16,177.73,444.32,UPI,Walk-in Guest 73,POS (Offline)
2026-07-07T10:44:28.171307,49,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Origi,Electronics,1,427.15,341.72,427.15,UPI,Walk-in Guest 73,POS (Offline)
2026-07-07T10:44:28.171307,12,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),Computers & Accessories,2,323.75,259.0,647.5,UPI,Walk-in Guest 73,POS (Offline)
2026-07-07T11:27:14.171307,69,"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma ",Electronics,1,1985.75,1418.39,1985.75,UPI/Card (Online),Online Customer 625,Online E-commerce
2026-07-07T11:27:14.171307,12,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),Computers & Accessories,2,323.75,259.0,647.5,UPI/Card (Online),Online Customer 625,Online E-commerce
2026-07-07T11:27:14.171307,72,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatib",Computers & Accessories,1,433.52,309.66,433.52,UPI/Card (Online),Online Customer 625,Online E-commerce
2026-07-07T11:27:14.171307,49,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Origi,Electronics,2,427.15,341.72,854.3,UPI/Card (Online),Online Customer 625,Online E-commerce
2026-07-07T11:42:43.171307,72,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatib",Computers & Accessories,2,433.52,309.66,867.04,UPI,Counter Customer,POS (Offline)
2026-07-07T11:42:43.171307,97,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",Electronics,1,276.56,221.25,276.56,UPI,Counter Customer,POS (Offline)
2026-07-07T15:24:27.171307,56,Tata Sky Universal Remote,Electronics,1,255.65,204.52,255.65,UPI/Card (Online),Online Customer 608,Online E-commerce
2026-07-07T15:38:18.171307,97,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",Electronics,2,276.56,221.25,553.12,UPI/Card (Online),Online Customer 320,Online E-commerce
2026-07-07T15:38:18.171307,44,TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapt,Computers & Accessories,1,1101.44,881.15,1101.44,UPI/Card (Online),Online Customer 320,Online E-commerce
2026-07-07T15:38:18.171307,56,Tata Sky Universal Remote,Electronics,1,255.65,204.52,255.65,UPI/Card (Online),Online Customer 320,Online E-commerce
2026-07-07T18:56:49.171307,49,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Origi,Electronics,1,454.49,341.72,454.49,UPI/Card (Online),Online Customer 194,Online E-commerce
2026-07-07T18:56:49.171307,12,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),Computers & Accessories,2,344.47,259.0,688.94,UPI/Card (Online),Online Customer 194,Online E-commerce
2026-07-07T19:45:41.171307,49,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Origi,Electronics,2,454.49,341.72,908.98,UPI/Card (Online),Online Customer 236,Online E-commerce
2026-07-07T19:45:41.171307,64,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,Computers & Accessories,1,436.81,295.14,436.81,UPI/Card (Online),Online Customer 236,Online E-commerce
2026-07-07T19:45:41.171307,97,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",Electronics,1,294.26,221.25,294.26,UPI/Card (Online),Online Customer 236,Online E-commerce
2026-07-07T21:23:23.171307,44,TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapt,Computers & Accessories,1,1171.93,881.15,1171.93,Card,Counter Customer,POS (Offline)
2026-07-07T21:23:23.171307,64,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,Computers & Accessories,1,436.81,295.14,436.81,Card,Counter Customer,POS (Offline)
2026-07-07T21:23:23.171307,56,Tata Sky Universal Remote,Electronics,2,272.01,204.52,544.02,Card,Counter Customer,POS (Offline)
2026-07-07T21:27:12.171307,44,TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapt,Computers & Accessories,2,1171.93,881.15,2343.86,Cash,Counter Customer,POS (Offline)
2026-07-07T21:27:12.171307,89,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Dat",Computers & Accessories,1,236.38,177.73,236.38,Cash,Counter Customer,POS (Offline)
2026-07-07T21:27:12.171307,97,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",Electronics,2,294.26,221.25,588.52,Cash,Counter Customer,POS (Offline)
2026-07-07T21:33:24.171307,72,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatib",Computers & Accessories,2,458.3,309.66,916.6,UPI,Walk-in Guest 92,POS (Offline)
2026-07-07T21:33:24.171307,64,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,Computers & Accessories,2,392.54,295.14,785.08,UPI,Walk-in Guest 92,POS (Offline)
2026-07-07T21:33:24.171307,56,Tata Sky Universal Remote,Electronics,2,272.01,204.52,544.02,UPI,Walk-in Guest 92,POS (Offline)
2026-07-07T21:33:24.171307,12,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),Computers & Accessories,2,344.47,259.0,688.94,UPI,Walk-in Guest 92,POS (Offline)
2026-07-08T11:24:17.171307,97,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",Electronics,2,309.75,221.25,619.5,UPI,Counter Customer,POS (Offline)
2026-07-08T11:24:17.171307,89,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Dat",Computers & Accessories,1,248.82,177.73,248.82,UPI,Counter Customer,POS (Offline)
2026-07-08T16:03:00.171307,69,"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma ",Electronics,1,1985.75,1418.39,1985.75,UPI/Card (Online),Online Customer 329,Online E-commerce
2026-07-08T16:03:00.171307,64,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,Computers & Accessories,2,413.2,295.14,826.4,UPI/Card (Online),Online Customer 329,Online E-commerce
2026-07-08T16:03:00.171307,49,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Origi,Electronics,2,478.41,341.72,956.82,UPI/Card (Online),Online Customer 329,Online E-commerce
2026-07-08T16:03:00.171307,12,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),Computers & Accessories,2,323.75,259.0,647.5,UPI/Card (Online),Online Customer 329,Online E-commerce
2026-07-08T19:35:13.171307,56,Tata Sky Universal Remote,Electronics,2,272.01,204.52,544.02,Cash,Walk-in Guest 64,POS (Offline)
2026-07-08T19:35:13.171307,72,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatib",Computers & Accessories,1,458.3,309.66,458.3,Cash,Walk-in Guest 64,POS (Offline)
2026-07-08T19:35:13.171307,61,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",Electronics,2,207.56,156.06,415.12,Cash,Walk-in Guest 64,POS (Offline)
2026-07-08T20:17:13.171307,44,TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapt,Computers & Accessories,1,1171.93,881.15,1171.93,UPI,Walk-in Guest 45,POS (Offline)
2026-07-08T20:17:13.171307,97,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",Electronics,2,294.26,221.25,588.52,UPI,Walk-in Guest 45,POS (Offline)
2026-07-08T20:17:13.171307,64,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,Computers & Accessories,1,436.81,295.14,436.81,UPI,Walk-in Guest 45,POS (Offline)
2026-07-08T20:17:13.171307,72,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatib",Computers & Accessories,2,458.3,309.66,916.6,UPI,Walk-in Guest 45,POS (Offline)
2026-07-08T20:40:24.171307,89,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Dat",Computers & Accessories,2,236.38,177.73,472.76,Cash,Counter Customer,POS (Offline)
2026-07-08T20:40:24.171307,72,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatib",Computers & Accessories,2,458.3,309.66,916.6,Cash,Counter Customer,POS (Offline)
2026-07-08T20:40:24.171307,97,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",Electronics,1,327.45,221.25,327.45,Cash,Counter Customer,POS (Offline)
2026-07-08T21:34:15.171307,89,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Dat",Computers & Accessories,2,263.04,177.73,526.08,Cash,Walk-in Guest 43,POS (Offline)
2026-07-08T21:58:56.171307,56,Tata Sky Universal Remote,Electronics,2,272.01,204.52,544.02,Cash,Counter Customer,POS (Offline)
2026-07-08T21:58:56.171307,97,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",Electronics,1,294.26,221.25,294.26,Cash,Counter Customer,POS (Offline)
2026-07-08T21:58:56.171307,44,TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapt,Computers & Accessories,2,1171.93,881.15,2343.86,Cash,Counter Customer,POS (Offline)
2026-07-08T21:58:56.171307,64,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,Computers & Accessories,1,436.81,295.14,436.81,Cash,Counter Customer,POS (Offline)
2026-07-09T09:48:36.171307,44,TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapt,Computers & Accessories,2,1101.44,881.15,2202.88,Cash,Counter Customer,POS (Offline)
2026-07-09T09:48:36.171307,49,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Origi,Electronics,1,478.41,341.72,478.41,Cash,Counter Customer,POS (Offline)
2026-07-09T09:48:36.171307,56,Tata Sky Universal Remote,Electronics,1,255.65,204.52,255.65,Cash,Counter Customer,POS (Offline)
2026-07-09T10:04:01.171307,61,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",Electronics,2,195.07,156.06,390.14,Cash,Counter Customer,POS (Offline)
2026-07-09T10:04:01.171307,89,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Dat",Computers & Accessories,1,248.82,177.73,248.82,Cash,Counter Customer,POS (Offline)
2026-07-09T10:04:01.171307,64,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,Computers & Accessories,1,413.2,295.14,413.2,Cash,Counter Customer,POS (Offline)
2026-07-09T10:04:01.171307,44,TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapt,Computers & Accessories,2,1101.44,881.15,2202.88,Cash,Counter Customer,POS (Offline)
2026-07-09T10:39:18.171307,61,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",Electronics,2,195.07,156.06,390.14,UPI,Counter Customer,POS (Offline)
2026-07-09T11:22:58.171307,89,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Dat",Computers & Accessories,1,248.82,177.73,248.82,UPI,Counter Customer,POS (Offline)
2026-07-09T11:22:58.171307,56,Tata Sky Universal Remote,Electronics,1,255.65,204.52,255.65,UPI,Counter Customer,POS (Offline)
2026-07-09T12:54:12.171307,97,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",Electronics,2,309.75,221.25,619.5,UPI/Card (Online),Online Customer 791,Online E-commerce
2026-07-09T14:16:29.171307,56,Tata Sky Universal Remote,Electronics,2,255.65,204.52,511.3,UPI,Counter Customer,POS (Offline)
2026-07-09T14:16:29.171307,97,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",Electronics,1,309.75,221.25,309.75,UPI,Counter Customer,POS (Offline)
2026-07-09T14:16:29.171307,89,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Dat",Computers & Accessories,1,248.82,177.73,248.82,UPI,Counter Customer,POS (Offline)
2026-07-09T15:41:58.171307,44,TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapt,Computers & Accessories,2,1101.44,881.15,2202.88,Cash,Counter Customer,POS (Offline)
2026-07-09T15:41:58.171307,72,"CEDO 65W OnePlus Dash Warp Charge Cable, USB A to Type C Data Sync Fast Charging Cable Compatib",Computers & Accessories,2,433.52,309.66,867.04,Cash,Counter Customer,POS (Offline)
2026-07-09T15:41:58.171307,49,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Origi,Electronics,1,478.41,341.72,478.41,Cash,Counter Customer,POS (Offline)
2026-07-09T16:03:34.171307,89,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Dat",Computers & Accessories,1,248.82,177.73,248.82,UPI,Counter Customer,POS (Offline)
2026-07-09T16:03:34.171307,56,Tata Sky Universal Remote,Electronics,2,255.65,204.52,511.3,UPI,Counter Customer,POS (Offline)
2026-07-09T17:49:07.171307,64,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,Computers & Accessories,2,436.81,295.14,873.62,Cash,Walk-in Guest 33,POS (Offline)
2026-07-09T17:49:07.171307,56,Tata Sky Universal Remote,Electronics,2,272.01,204.52,544.02,Cash,Walk-in Guest 33,POS (Offline)
2026-07-09T18:18:17.171307,64,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,Computers & Accessories,1,436.81,295.14,436.81,Cash,Counter Customer,POS (Offline)
2026-07-09T21:23:02.171307,49,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Origi,Electronics,1,505.75,341.72,505.75,Card,Counter Customer,POS (Offline)
2026-07-09T21:23:02.171307,64,AmazonBasics USB Type-C to USB Type-C 2.0 Cable - 3 Feet Laptop (0.9 Meters) - White,Computers & Accessories,1,436.81,295.14,436.81,Card,Counter Customer,POS (Offline)
2026-07-10T09:15:56.171307,44,TP-Link Nano AC600 USB Wi-Fi Adapter(Archer T2U Nano)- 2.4G/5G Dual Band Wireless Network Adapt,Computers & Accessories,2,1145.5,881.15,2291.0,Card,Counter Customer,POS (Offline)
2026-07-10T09:15:56.171307,97,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",Electronics,1,320.81,221.25,320.81,Card,Counter Customer,POS (Offline)
2026-07-10T09:15:56.171307,49,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Origi,Electronics,1,495.49,341.72,495.49,Card,Counter Customer,POS (Offline)
2026-07-10T09:15:56.171307,61,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",Electronics,2,202.88,156.06,405.76,Card,Counter Customer,POS (Offline)
2026-07-10T10:06:53.171307,49,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Origi,Electronics,2,495.49,341.72,990.98,UPI,Walk-in Guest 80,POS (Offline)
2026-07-10T10:59:56.171307,49,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Origi,Electronics,1,495.49,341.72,495.49,Cash,Counter Customer,POS (Offline)
2026-07-10T10:59:56.171307,12,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),Computers & Accessories,2,375.55,259.0,751.1,Cash,Counter Customer,POS (Offline)
2026-07-10T10:59:56.171307,61,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",Electronics,2,202.88,156.06,405.76,Cash,Counter Customer,POS (Offline)
2026-07-10T11:55:10.171307,97,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",Electronics,2,320.81,221.25,641.62,UPI/Card (Online),Online Customer 875,Online E-commerce
2026-07-10T11:55:10.171307,56,Tata Sky Universal Remote,Electronics,2,265.88,204.52,531.76,UPI/Card (Online),Online Customer 875,Online E-commerce
2026-07-10T13:32:38.171307,61,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",Electronics,1,202.88,156.06,202.88,UPI,Walk-in Guest 14,POS (Offline)
2026-07-10T13:32:38.171307,56,Tata Sky Universal Remote,Electronics,1,296.55,204.52,296.55,UPI,Walk-in Guest 14,POS (Offline)
2026-07-10T13:32:38.171307,49,7SEVEN® Compatible for Samsung Smart 4K Ultra HD TV Monitor Remote Control Replacement of Origi,Electronics,2,495.49,341.72,990.98,UPI,Walk-in Guest 14,POS (Offline)
2026-07-10T13:32:38.171307,97,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",Electronics,1,320.81,221.25,320.81,UPI,Walk-in Guest 14,POS (Offline)
2026-07-10T14:15:24.171307,56,Tata Sky Universal Remote,Electronics,1,265.88,204.52,265.88,UPI,Walk-in Guest 18,POS (Offline)
2026-07-10T14:55:20.171307,89,"Lapster 65W compatible for OnePlus Dash Warp Charge Cable , type c to c cable fast charging Dat",Computers & Accessories,1,257.71,177.73,257.71,UPI,Walk-in Guest 99,POS (Offline)
2026-07-10T14:55:20.171307,61,"Airtel DigitalTV DTH Television, Setup Box Remote Compatible for SD and HD Recording (Black)",Electronics,2,202.88,156.06,405.76,UPI,Walk-in Guest 99,POS (Offline)
2026-07-10T14:55:20.171307,97,"LOHAYA Remote Compatible for Mi Smart LED TV 4A Remote Control (32""/43"") [ Compatible for Mi Tv",Electronics,1,320.81,221.25,320.81,UPI,Walk-in Guest 99,POS (Offline)
2026-07-10T15:57:00.171307,12,boAt Rugged v3 Extra Tough Unbreakable Braided Micro USB Cable 1.5 Meter (Black),Computers & Accessories,2,336.7,259.0,673.4,Cash,Counter Customer,POS (Offline)
